symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
ANL,True,True,True,True,True,True,True,True,329,5541662.05534935,0.06492758488309558,7,16.1299991607666,550600.0,2026-04-22,99.55,SPY,True,True,7,99.55,,0,skipped_local_only,local_only_no_cached_financials,False,99.16798732171156,50.0,149.16798732171156,7
INTJ,True,True,True,True,True,True,True,True,329,40411.50026321412,0.07428568885439923,7,9.720000267028809,8000.0,2026-04-22,99.54,SPY,True,True,7,99.54,,0,skipped_local_only,local_only_no_cached_financials,False,99.1283676703645,50.0,149.1283676703645,7
ERAS,True,True,True,True,True,True,True,True,329,90210655.05552292,0.08379177370110791,7,21.649999618530277,11240300.0,2026-04-22,99.52,SPY,True,True,7,99.52,,0,skipped_local_only,local_only_no_cached_financials,False,99.08874801901743,50.0,149.08874801901743,7
MOBBW,True,True,True,True,True,True,True,True,330,0.0,9.25993782265877e-05,7,2.1600000858306885,0.0,2026-03-11,99.51,SPY,True,True,7,99.51,,0,skipped_local_only,local_only_no_cached_financials,False,99.04912836767036,50.0,149.04912836767036,7
NDLS,True,True,True,True,True,True,True,True,330,564655.0190925598,0.006591308434890197,7,10.550000190734863,82200.0,2026-04-22,99.49,SPY,True,True,7,99.49,,0,skipped_local_only,local_only_no_cached_financials,False,99.0095087163233,50.0,149.0095087163233,7
TERN,True,True,True,True,True,True,True,True,330,383564911.2236023,0.006580155727722414,7,52.84000015258789,2702100.0,2026-04-22,99.43,SPY,True,True,7,99.43,,0,skipped_local_only,local_only_no_cached_financials,False,98.96988906497623,50.0,148.96988906497623,7
EKSO,True,True,True,True,True,True,True,True,329,432569.00095939636,0.15703702855993196,7,11.380000114440918,44500.0,2026-04-22,99.41,SPY,True,False,7,99.41,,0,skipped_local_only,local_only_no_cached_financials,False,98.93026941362916,50.0,148.93026941362916,7
LITE,True,True,True,True,True,True,True,True,330,4724819471.569824,0.09000002543131513,7,873.5999755859375,4619800.0,2026-04-22,99.4,SPY,True,True,7,99.4,,0,skipped_local_only,local_only_no_cached_financials,False,98.8906497622821,50.0,148.8906497622821,7
PSIG,True,True,True,True,True,True,True,True,330,872314.5160198212,0.1534247031688768,7,6.179999828338623,38400.0,2026-04-22,99.39,SPY,True,False,7,99.39,,0,skipped_local_only,local_only_no_cached_financials,False,98.85103011093503,50.0,148.85103011093503,7
RLMD,True,True,True,True,True,True,True,True,330,10631050.914859772,0.11083124787142351,7,7.059999942779541,1203800.0,2026-04-22,99.38,SPY,True,True,7,99.38,,0,skipped_local_only,local_only_no_cached_financials,False,98.81141045958796,50.0,148.81141045958796,7
NXTC,True,True,True,True,True,True,True,True,330,577973.7331867218,0.23761117061645776,7,12.0,158100.0,2026-04-22,99.37,SPY,True,False,7,99.37,,0,skipped_local_only,local_only_no_cached_financials,False,98.7717908082409,50.0,148.7717908082409,7
LWLG,True,True,True,True,True,True,True,True,330,74754866.38088226,0.008502296583731472,7,15.15999984741211,14069800.0,2026-04-22,99.34,SPY,True,True,7,99.34,,0,skipped_local_only,local_only_no_cached_financials,False,98.73217115689383,50.0,148.73217115689383,7
AAOI,True,True,True,True,True,True,True,True,329,1456912780.2467346,0.138342684888634,7,149.4199981689453,9839500.0,2026-04-22,99.28,SPY,True,True,7,99.28,,0,skipped_local_only,local_only_no_cached_financials,False,98.69255150554676,50.0,148.69255150554676,7
TNGX,True,True,True,True,True,True,True,True,330,60499517.2208786,0.05174232035373971,7,26.940000534057617,3156900.0,2026-04-22,99.16,SPY,True,True,7,99.16,,0,skipped_local_only,local_only_no_cached_financials,False,98.6529318541997,50.0,148.6529318541997,7
CDTX,True,True,True,True,True,True,True,True,330,153953769.7802887,0.0001806218339063248,7,221.3800048828125,0.0,2026-01-08,99.15,SPY,True,True,7,99.15,,0,skipped_local_only,local_only_no_cached_financials,False,98.61331220285261,50.0,148.61331220285263,7
LFWD,True,True,True,True,True,True,True,True,330,33174.999952316284,0.1267123406977455,7,7.650000095367432,10200.0,2026-04-22,99.1,SPY,True,True,7,99.1,,0,skipped_local_only,local_only_no_cached_financials,False,98.57369255150554,50.0,148.57369255150553,7
KORU,True,True,True,True,True,True,True,True,330,383193659.18273926,0.1843402910718246,7,542.739990234375,659700.0,2026-04-22,99.09,SPY,True,False,7,99.09,,0,skipped_local_only,local_only_no_cached_financials,False,98.53407290015848,50.0,148.5340729001585,7
ANTE,True,True,True,True,True,True,True,True,330,591319.5131421089,0.22888287060640689,7,2.8299999237060547,284200.0,2025-08-19,99.07,SPY,True,False,7,99.07,,0,skipped_local_only,local_only_no_cached_financials,False,98.49445324881141,50.0,148.4944532488114,7
BE,True,True,True,True,True,True,True,True,329,1601425722.6703644,0.02379437415885388,7,229.75,7039600.0,2026-04-22,99.05,SPY,True,True,7,99.05,,0,skipped_local_only,local_only_no_cached_financials,False,98.45483359746434,50.0,148.45483359746436,7
ANRO,True,True,True,True,True,True,True,True,329,8257837.438583374,0.04504061523913949,7,27.15999984741211,335600.0,2026-04-22,99.04,SPY,True,True,7,99.04,,0,skipped_local_only,local_only_no_cached_financials,False,98.41521394611728,50.0,148.41521394611726,7
AEHR,True,True,True,True,True,True,True,True,329,265987359.7076416,0.04539658153147874,7,97.36000061035156,3710300.0,2026-04-22,99.03,SPY,True,True,7,99.03,,0,skipped_local_only,local_only_no_cached_financials,False,98.37559429477021,50.0,148.37559429477022,7
STTK,True,True,True,True,True,True,True,True,330,2956413.5454654694,0.06962784261923616,7,7.75,405300.0,2026-04-22,98.97,SPY,True,True,7,98.97,,0,skipped_local_only,local_only_no_cached_financials,False,98.33597464342314,50.0,148.33597464342313,7
FIEE,True,True,True,True,True,True,True,True,305,126155.99842071533,0.1295597179475153,7,6.920000076293945,9800.0,2026-03-18,98.95,SPY,True,True,7,98.95,,0,skipped_local_only,local_only_no_cached_financials,False,98.29635499207608,50.0,148.2963549920761,7
RGLS,True,True,True,True,True,True,True,True,330,9518256.044054031,0.02275455393741843,7,8.15999984741211,0.0,2025-06-26,98.93,SPY,True,True,7,98.93,,0,skipped_local_only,local_only_no_cached_financials,False,98.25673534072901,50.0,148.256735340729,7
MWG,True,True,True,True,True,True,True,True,330,35358.49928855896,0.1793892407332517,7,2.150000095367432,141300.0,2026-04-22,98.91,SPY,True,False,7,98.91,,0,skipped_local_only,local_only_no_cached_financials,False,98.21711568938193,50.0,148.21711568938193,7
ARMP,True,True,True,True,True,True,True,True,329,408329.497385025,0.1487148275693818,7,13.90999984741211,63400.0,2026-04-22,98.89,SPY,True,True,7,98.89,,0,skipped_local_only,local_only_no_cached_financials,False,98.17749603803486,50.0,148.17749603803486,7
PL,True,True,True,True,True,True,True,True,330,475030832.51838684,0.05370409764893558,7,39.470001220703125,12076400.0,2026-04-22,98.88,SPY,True,True,7,98.88,,0,skipped_local_only,local_only_no_cached_financials,False,98.1378763866878,50.0,148.1378763866878,7
IPA,True,True,True,True,True,True,True,True,330,1745450.017780066,0.11379315561119763,7,2.569999933242798,2309200.0,2025-08-19,98.85,SPY,True,True,7,98.85,,0,skipped_local_only,local_only_no_cached_financials,False,98.09825673534073,50.0,148.09825673534073,7
KOD,True,True,True,True,True,True,True,True,330,41124085.31303406,0.05539300830741245,7,45.18999862670898,434600.0,2026-04-22,98.84,SPY,True,True,7,98.84,,0,skipped_local_only,local_only_no_cached_financials,False,98.05863708399366,50.0,148.05863708399366,7
CELC,True,True,True,True,True,True,True,True,329,82300045.09849548,0.04568132730055263,7,122.41999816894533,506200.0,2026-04-22,98.79,SPY,True,True,7,98.79,,0,skipped_local_only,local_only_no_cached_financials,False,98.01901743264659,50.0,148.0190174326466,7
CTEC,True,True,True,True,True,True,True,True,329,135468.3973312378,0.001662424241662519,7,66.65899658203125,2200.0,2026-04-22,98.73,SPY,True,True,7,98.73,,0,skipped_local_only,local_only_no_cached_financials,False,97.97939778129953,50.0,147.97939778129953,7
WDC,True,True,True,True,True,True,True,True,330,2299809196.499634,0.032089537055931316,7,389.1000061035156,6983500.0,2026-04-22,98.7,SPY,True,True,7,98.7,,0,skipped_local_only,local_only_no_cached_financials,False,97.93977812995246,50.0,147.93977812995246,7
VRTL,True,True,True,True,True,True,True,True,271,6969797.785568237,0.10966882060001304,7,146.77999877929688,301400.0,2026-04-22,98.69,SPY,True,True,7,98.69,,0,skipped_local_only,local_only_no_cached_financials,False,97.90015847860539,50.0,147.9001584786054,7
OPTX,True,True,True,True,True,True,True,True,330,8526182.981681824,0.09918033254623937,7,10.989999771118164,1215300.0,2026-04-22,98.67,SPY,True,True,7,98.67,,0,skipped_local_only,local_only_no_cached_financials,False,97.86053882725832,50.0,147.86053882725832,7
SOXL,True,True,True,True,True,True,True,True,330,5710188531.324768,0.004241652971774812,7,105.63999938964844,57419200.0,2026-04-22,98.61,SPY,True,True,7,98.61,,0,skipped_local_only,local_only_no_cached_financials,False,97.82091917591124,50.0,147.82091917591123,7
CLYM,True,True,True,True,True,True,True,True,329,3797908.5302352905,0.06999998092651372,7,9.300000190734863,1532400.0,2026-04-22,98.6,SPY,True,True,7,98.6,,0,skipped_local_only,local_only_no_cached_financials,False,97.78129952456418,50.0,147.7812995245642,7
CIEN,True,True,True,True,True,True,True,True,329,1206049601.8707275,0.045033490486692584,7,498.9700012207031,2778000.0,2026-04-22,98.59,SPY,True,True,7,98.59,,0,skipped_local_only,local_only_no_cached_financials,False,97.74167987321711,50.0,147.7416798732171,7
SVT,True,True,True,True,True,True,True,True,330,811004.997253418,0.011373229164566179,7,46.93999862670898,0.0,2025-07-02,98.58,SPY,True,True,7,98.58,,0,skipped_local_only,local_only_no_cached_financials,False,97.70206022187004,50.0,147.70206022187006,7
RYDE,True,True,True,True,True,True,True,True,330,1074904.2246758938,0.05161285559170803,7,1.4700000286102295,790500.0,2026-04-22,98.54,SPY,True,True,7,98.54,,0,skipped_local_only,local_only_no_cached_financials,False,97.66244057052297,50.0,147.66244057052296,7
NUKKW,True,True,True,True,True,True,True,True,330,0.0,0.053076906500483134,7,0.123099997639656,0.0,2026-03-11,98.51,SPY,True,True,7,98.51,,0,skipped_local_only,local_only_no_cached_financials,False,97.62282091917591,50.0,147.62282091917592,7
NBTX,True,True,True,True,True,True,True,True,330,2047628.053855896,0.23143948045079177,7,32.19499969482422,41300.0,2026-04-22,98.47,SPY,True,False,7,98.47,,0,skipped_local_only,local_only_no_cached_financials,False,97.58320126782884,50.0,147.58320126782883,7
ALMS,True,True,True,True,True,True,True,True,329,31652253.996944427,0.15392159912107373,7,25.88999938964844,1406400.0,2026-04-22,98.46,SPY,True,False,7,98.46,,0,skipped_local_only,local_only_no_cached_financials,False,97.54358161648177,50.0,147.5435816164818,7
PRAX,True,True,True,True,True,True,True,True,330,114081431.41937256,0.05255615577269135,7,337.2900085449219,203700.0,2026-04-22,98.43,SPY,True,True,7,98.43,,0,skipped_local_only,local_only_no_cached_financials,False,97.5039619651347,50.0,147.5039619651347,7
IRD,True,True,True,True,True,True,True,True,329,2802108.560061455,0.05851982029886771,7,5.46999979019165,570300.0,2026-04-22,98.41,SPY,True,True,7,98.41,,0,skipped_local_only,local_only_no_cached_financials,False,97.46434231378764,50.0,147.46434231378765,7
LASR,True,True,True,True,True,True,True,True,330,77886331.11495972,0.03988259057069132,7,71.9800033569336,827000.0,2026-04-22,98.4,SPY,True,True,7,98.4,,0,skipped_local_only,local_only_no_cached_financials,False,97.42472266244057,50.0,147.42472266244056,7
AMPX,True,True,True,True,True,True,True,True,329,128660593.83363724,0.004824504679111219,7,22.690000534057617,10413900.0,2026-04-22,98.39,SPY,True,True,7,98.39,,0,skipped_local_only,local_only_no_cached_financials,False,97.3851030110935,50.0,147.38510301109352,7
ALTO,True,True,True,True,True,True,True,True,329,6659520.665550232,0.015238080705915147,7,5.170000076293945,1350400.0,2026-04-22,98.38,SPY,True,True,7,98.38,,0,skipped_local_only,local_only_no_cached_financials,False,97.34548335974644,50.0,147.34548335974642,7
HOUS,True,True,True,True,True,True,True,True,330,20991283.66187334,0.021630686752327044,7,17.639999389648438,11464913.0,2026-01-08,98.36,SPY,True,True,7,98.36,,0,skipped_local_only,local_only_no_cached_financials,False,97.30586370839937,50.0,147.3058637083994,7
LVO,True,True,True,True,True,True,True,True,330,309048.996758461,0.1984126924056797,7,5.050000190734863,71900.0,2026-04-22,98.29,SPY,True,False,7,98.29,,0,skipped_local_only,local_only_no_cached_financials,False,97.2662440570523,50.0,147.2662440570523,7
EDSA,True,True,True,True,True,True,True,True,329,1412723.5124826431,0.2497331594803014,7,7.03000020980835,210700.0,2026-04-22,98.27,SPY,True,False,7,98.27,,0,skipped_local_only,local_only_no_cached_financials,False,97.22662440570524,50.0,147.22662440570525,7
MVLL,True,True,True,True,True,True,True,True,283,26821980.040168762,0.013862860081888861,7,63.310001373291016,1253800.0,2026-04-22,98.26,SPY,True,True,7,98.26,,0,skipped_local_only,local_only_no_cached_financials,False,97.18700475435817,50.0,147.18700475435816,7
VICR,True,True,True,True,True,True,True,True,330,128312376.72195435,0.09848617453583075,7,265.0,2188100.0,2026-04-22,98.25,SPY,True,True,7,98.25,,0,skipped_local_only,local_only_no_cached_financials,False,97.1473851030111,50.0,147.14738510301112,7
ORKA,True,True,True,True,True,True,True,True,330,82688595.09391785,0.011631201345024378,7,69.68000030517578,1141900.0,2026-04-22,98.24,SPY,True,True,7,98.24,,0,skipped_local_only,local_only_no_cached_financials,False,97.10776545166404,50.0,147.10776545166402,7
UNCY,True,True,True,True,True,True,True,True,330,3563497.409939766,0.06500124095622795,7,7.710000038146973,756200.0,2026-04-22,98.23,SPY,True,True,7,98.23,,0,skipped_local_only,local_only_no_cached_financials,False,97.06814580031696,50.0,147.06814580031696,7
OVID,True,True,True,True,True,True,True,True,330,7851047.501647472,0.14331720789347469,7,2.6600000858306885,2021400.0,2026-04-22,98.21,SPY,True,True,7,98.21,,0,skipped_local_only,local_only_no_cached_financials,False,97.02852614896989,50.0,147.0285261489699,7
AP,True,True,True,True,True,True,True,True,329,969106.4884901047,0.0,7,10.859999656677246,319100.0,2026-04-22,98.19,SPY,True,True,7,98.19,,0,skipped_local_only,local_only_no_cached_financials,False,96.96909667194929,50.0,146.96909667194927,7
STX,True,True,True,True,True,True,True,True,330,1617243064.6881104,0.010443677674381369,7,579.8800048828125,3226300.0,2026-04-22,98.19,SPY,True,True,7,98.19,,0,skipped_local_only,local_only_no_cached_financials,False,96.96909667194929,50.0,146.96909667194927,7
FORM,True,True,True,True,True,True,True,True,329,188585069.474411,0.03828952186986023,7,146.17999267578125,1297000.0,2026-04-22,98.15,SPY,True,True,7,98.15,,0,skipped_local_only,local_only_no_cached_financials,False,96.90966719492869,50.0,146.9096671949287,7
NVTS,True,True,True,True,True,True,True,True,330,174952280.09996414,0.010712413611256744,7,18.46999931335449,83332200.0,2026-04-22,98.14,SPY,True,True,7,98.14,,0,skipped_local_only,local_only_no_cached_financials,False,96.87004754358162,50.0,146.87004754358162,7
SYRE,True,True,True,True,True,True,True,True,330,53453074.044418335,0.026666666666666616,7,73.0,1070600.0,2026-04-22,98.12,SPY,True,True,7,98.12,,0,skipped_local_only,local_only_no_cached_financials,False,96.83042789223455,50.0,146.83042789223455,7
VIAV,True,True,True,True,True,True,True,True,330,226634689.1612053,0.03799391983984568,7,44.310001373291016,4118100.0,2026-04-22,98.1,SPY,True,True,7,98.1,,0,skipped_local_only,local_only_no_cached_financials,False,96.79080824088749,50.0,146.7908082408875,7
RLAY,True,True,True,True,True,True,True,True,330,42689765.35758972,0.0467667136382478,7,16.510000228881836,2367500.0,2026-04-22,98.09,SPY,True,True,7,98.09,,0,skipped_local_only,local_only_no_cached_financials,False,96.75118858954042,50.0,146.75118858954042,7
INTW,True,True,True,True,True,True,True,True,298,57652196.39797211,0.14273332455907883,7,108.83000183105467,463700.0,2026-04-22,98.07,SPY,True,True,7,98.07,,0,skipped_local_only,local_only_no_cached_financials,False,96.71156893819335,50.0,146.71156893819335,7
IMMX,True,True,True,True,True,True,True,True,329,6156034.845066071,0.12316962909460838,7,10.18000030517578,596600.0,2026-04-22,98.06,SPY,True,True,7,98.06,,0,skipped_local_only,local_only_no_cached_financials,False,96.67194928684627,50.0,146.67194928684626,7
XWIN,True,True,True,True,True,True,True,True,330,6113969.540405273,0.010781660765967538,7,7.340000152587891,907000.0,2026-04-22,98.05,SPY,True,True,7,98.05,,0,skipped_local_only,local_only_no_cached_financials,False,96.6323296354992,50.0,146.63232963549922,7
VSAT,True,True,True,True,True,True,True,True,330,76587436.63368225,0.02923978805359928,7,63.08000183105469,1203600.0,2026-04-22,98.02,SPY,True,True,7,98.02,,0,skipped_local_only,local_only_no_cached_financials,False,96.5729001584786,50.0,146.5729001584786,7
WULF,True,True,True,True,True,True,True,True,330,517376824.4781494,0.037019723986812636,7,20.549999237060547,23806800.0,2026-04-22,98.02,SPY,True,True,7,98.02,,0,skipped_local_only,local_only_no_cached_financials,False,96.5729001584786,50.0,146.5729001584786,7
COHR,True,True,True,True,True,True,True,True,329,1540739979.2793274,0.039281762751588234,7,350.4700012207031,5202300.0,2026-04-22,98.0,SPY,True,True,7,98.0,,0,skipped_local_only,local_only_no_cached_financials,False,96.513470681458,50.0,146.513470681458,7
MU,True,True,True,True,True,True,True,True,330,18292777048.713684,0.009146713076773838,7,487.4800109863281,45705100.0,2026-04-22,97.98,SPY,True,True,7,97.98,,0,skipped_local_only,local_only_no_cached_financials,False,96.47385103011094,50.0,146.47385103011095,7
EQ,True,True,True,True,True,True,True,True,329,670379.9913644791,0.13703708053452734,7,2.3299999237060547,742600.0,2026-04-22,97.95,SPY,True,True,7,97.95,,0,skipped_local_only,local_only_no_cached_financials,False,96.43423137876387,50.0,146.43423137876385,7
CAPR,True,True,True,True,True,True,True,True,329,26772057.422828674,0.13301954604817856,7,35.0,590900.0,2026-04-22,97.94,SPY,True,True,7,97.94,,0,skipped_local_only,local_only_no_cached_financials,False,96.3946117274168,50.0,146.39461172741682,7
TSEM,True,True,True,True,True,True,True,True,330,595425315.4449463,0.0989375685162871,7,206.1000061035156,4176100.0,2026-04-22,97.93,SPY,True,True,7,97.93,,0,skipped_local_only,local_only_no_cached_financials,False,96.35499207606973,50.0,146.35499207606972,7
LPTH,True,True,True,True,True,True,True,True,330,24183929.502534866,0.06806619785769097,7,14.649999618530272,2137900.0,2026-04-22,97.91,SPY,True,True,7,97.91,,0,skipped_local_only,local_only_no_cached_financials,False,96.31537242472267,50.0,146.31537242472268,7
ARTV,True,True,True,True,True,True,True,True,329,1401650.0180721283,0.1927047654640459,7,11.729999542236328,393200.0,2026-04-22,97.89,SPY,True,False,7,97.89,,0,skipped_local_only,local_only_no_cached_financials,False,96.27575277337559,50.0,146.2757527733756,7
PRLD,True,True,True,True,True,True,True,True,330,964040.0208950043,0.2220216656214694,7,4.309999942779541,321000.0,2026-04-22,97.88,SPY,True,False,7,97.88,,0,skipped_local_only,local_only_no_cached_financials,False,96.23613312202852,50.0,146.23613312202852,7
SIF,True,True,True,True,True,True,True,True,330,850957.995891571,0.09950864686156224,7,14.65999984741211,36400.0,2026-04-22,97.87,SPY,True,True,7,97.87,,0,skipped_local_only,local_only_no_cached_financials,False,96.19651347068145,50.0,146.19651347068145,7
TER,True,True,True,True,True,True,True,True,330,881128163.5269165,0.014380745375470072,7,385.1799926757813,2221700.0,2026-04-22,97.86,SPY,True,True,7,97.86,,0,skipped_local_only,local_only_no_cached_financials,False,96.15689381933439,50.0,146.15689381933439,7
DALN,True,True,True,True,True,True,True,True,330,1061454.4949054718,0.07391307489826193,7,14.90999984741211,420800.0,2025-08-19,97.85,SPY,True,True,7,97.85,,0,skipped_local_only,local_only_no_cached_financials,False,96.11727416798732,50.0,146.11727416798732,7
LXP,True,True,True,True,True,True,True,True,330,27993279.525756836,0.05921554804350415,7,49.40999984741211,637500.0,2026-04-22,97.84,SPY,True,True,7,97.84,,0,skipped_local_only,local_only_no_cached_financials,False,96.07765451664025,50.0,146.07765451664025,7
HUT,True,True,True,True,True,True,True,True,329,286155403.3294678,0.02126221739824463,7,80.73999786376953,3965000.0,2026-04-22,97.81,SPY,True,True,7,97.81,,0,skipped_local_only,local_only_no_cached_financials,False,96.03803486529318,50.0,146.03803486529318,7
ALM,True,True,True,True,True,True,True,True,329,107225774.23830032,0.044244159379646875,7,23.32999992370605,4348100.0,2026-04-22,97.77,SPY,True,True,7,97.77,,0,skipped_local_only,local_only_no_cached_financials,False,95.99841521394612,50.0,145.99841521394612,7
NBIS,True,True,True,True,True,True,True,True,330,2034130709.815979,0.07450659014872507,7,156.13999938964844,12842000.0,2026-04-22,97.76,SPY,True,True,7,97.76,,0,skipped_local_only,local_only_no_cached_financials,False,95.95879556259905,50.0,145.95879556259905,7
IPSC,True,True,True,True,True,True,True,True,329,2898802.955377102,0.19572369607779483,7,2.444999933242798,1016400.0,2026-04-22,97.73,SPY,True,False,7,97.73,,0,skipped_local_only,local_only_no_cached_financials,False,95.91917591125198,50.0,145.91917591125198,7
DLLL,True,True,True,True,True,True,True,True,297,4200575.511360168,0.0336578270084843,7,58.56999969482422,114600.0,2026-04-22,97.71,SPY,True,True,7,97.71,,0,skipped_local_only,local_only_no_cached_financials,False,95.8795562599049,50.0,145.87955625990492,7
CVGI,True,True,True,True,True,True,True,True,329,1965416.0581588745,0.022727250560256596,7,4.300000190734863,500400.0,2026-04-22,97.7,SPY,True,True,7,97.7,,0,skipped_local_only,local_only_no_cached_financials,False,95.83993660855784,50.0,145.83993660855782,7
