symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count,market,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_state_detail,vcp_state_bucket,vcp_pattern_start,vcp_pattern_end,vcp_pivot_price,vcp_invalidation_price,vcp_breakout_date,vcp_breakout_price,vcp_breakout_volume,vcp_volume_multiple,vcp_distance_to_pivot_pct,vcp_extended,vcp_dimensional_scores,vcp_metrics,vcp_pivots,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_state_detail,cup_handle_state_bucket,cup_handle_pattern_start,cup_handle_pattern_end,cup_handle_pivot_price,cup_handle_invalidation_price,cup_handle_breakout_date,cup_handle_breakout_price,cup_handle_breakout_volume,cup_handle_volume_multiple,cup_handle_distance_to_pivot_pct,cup_handle_extended,cup_handle_dimensional_scores,cup_handle_metrics,cup_handle_pivots,has_forming_pattern,has_completed_pattern,has_recent_breakout_pattern,has_failed_pattern,pattern_included,pattern_stage_summary,max_pattern_confidence,pattern_count,total_met_count_pctile,rs_score_pctile,pattern_confidence_pctile,pattern_stage_score,actual_data_pattern_priority_score,actionable_pattern_pass
TDW,True,True,True,True,True,True,True,8,76.51000213623047,710400.0,2026-03-11,90.17,SPY,True,8,90.17,TDW,4,False,38.25757575757576,51.76767676767676,90.02525252525251,12,us,True,0.63,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-09-26,2026-03-11,59.59999847412109,50.060001373291016,2026-03-09,81.0,1445200.0,1.8526779991282722,0.283724900923477,True,"{'technical_quality': 0.8887, 'volume_confirmation': 0.25, 'temporal_validity': 0.3, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.2179, 0.1601], 'contraction_bars': [16, 6], 'recovery_bars': [20, 65], 'prior_run_up_pct': 0.9136991138875601, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.18808723777635916, 'volume_ratio_last10_vs_first_half': 1.3336700336700336, 'natr_ratio_last10_vs_first10': 1.1565080760936035, 'range_ratio_last10_vs_first10': 1.4103408601080913}","[{'pivot_index': 216, 'pivot_date': '2025-09-26', 'pivot_type': 'H', 'pivot_price': 59.65, 'prominence_pct': 0.1098, 'source_window': 7}, {'pivot_index': 232, 'pivot_date': '2025-10-20', 'pivot_type': 'L', 'pivot_price': 46.65, 'prominence_pct': 0.0996, 'source_window': 7}, {'pivot_index': 252, 'pivot_date': '2025-11-17', 'pivot_type': 'H', 'pivot_price': 59.6, 'prominence_pct': 0.1193, 'source_window': 7}, {'pivot_index': 258, 'pivot_date': '2025-11-25', 'pivot_type': 'L', 'pivot_price': 50.06, 'prominence_pct': 0.1239, 'source_window': 7}, {'pivot_index': 323, 'pivot_date': '2026-03-03', 'pivot_type': 'H', 'pivot_price': 88.99, 'prominence_pct': 0.138, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.63,1,51.76767676767676,38.25757575757576,37.121212121212125,100.0,54.93055555555556,False
RCUS,True,True,True,True,True,True,True,8,24.420000076293945,1348600.0,2026-03-11,93.81,SPY,True,8,93.81,,0,True,64.52020202020202,22.727272727272727,87.24747474747474,8,us,False,0.53,Low,FORMING_VCP,FORMING,2025-12-03,2026-03-11,24.59000015258789,18.51499938964844,,,,,-0.006913382482271135,False,"{'technical_quality': 0.5, 'volume_confirmation': 0.3795, 'temporal_validity': 0.6583, 'market_context': 0.6667}","{'contractions': 2, 'depths_pct': [0.2292, 0.2471], 'contraction_bars': [7, 26], 'recovery_bars': [21, 12], 'prior_run_up_pct': 2.337547424500581, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 0.0, 'tightness_pct': 0.14640099061125286, 'volume_ratio_last10_vs_first_half': 0.8602355834573814, 'natr_ratio_last10_vs_first10': 1.2388128935349207, 'range_ratio_last10_vs_first10': 1.1369842590161428}","[{'pivot_index': 263, 'pivot_date': '2025-12-03', 'pivot_type': 'H', 'pivot_price': 26.4, 'prominence_pct': 0.1345, 'source_window': 7}, {'pivot_index': 270, 'pivot_date': '2025-12-12', 'pivot_type': 'L', 'pivot_price': 20.35, 'prominence_pct': 0.2203, 'source_window': 7}, {'pivot_index': 291, 'pivot_date': '2026-01-14', 'pivot_type': 'H', 'pivot_price': 24.59, 'prominence_pct': 0.1582, 'source_window': 7}, {'pivot_index': 317, 'pivot_date': '2026-02-23', 'pivot_type': 'L', 'pivot_price': 18.515, 'prominence_pct': 0.1267, 'source_window': 7}, {'pivot_index': 329, 'pivot_date': '2026-03-11', 'pivot_type': 'H', 'pivot_price': 24.91, 'prominence_pct': 0.2174, 'source_window': 7}]",True,0.705,Medium,FORMING_HANDLE,FORMING,2026-01-15,2026-03-11,24.90999984741211,18.51499938964844,,,,,-0.01967080586590486,False,"{'technical_quality': 0.8957, 'volume_confirmation': 0.4, 'temporal_validity': 0.7567, 'market_context': 0.6667}","{'cup_len': 37, 'cup_depth_pct': 0.2567242270950091, 'rim_diff_pct': 0.012846234314909617, 'recovery_ratio': 1.013013407598151, 'balance_ratio': 0.48, 'bottom_zone_width': 9, 'bottom_zone_ratio': 0.24324324324324326, 'v_shape_recovery_ratio': 0.4198594497411431, 'handle_len': 0, 'handle_depth_pct': None, 'handle_volume_ratio': None, 'handle_upper_half': None, 'handle_vs_cup_advance': None, 'prior_run_up_pct': 1.7816741773911873, 'price_only_break_index': None}","[{'pivot_index': 292, 'pivot_date': '2026-01-15', 'pivot_type': 'H', 'pivot_price': 24.59, 'prominence_pct': 0.2416, 'source_window': 0}, {'pivot_index': 317, 'pivot_date': '2026-02-23', 'pivot_type': 'L', 'pivot_price': 18.515, 'prominence_pct': 0.2567, 'source_window': 0}, {'pivot_index': 329, 'pivot_date': '2026-03-11', 'pivot_type': 'H', 'pivot_price': 24.91, 'prominence_pct': 0.2174, 'source_window': 7}]",True,False,False,False,True,FORMING,0.705,1,22.727272727272727,64.52020202020202,58.01767676767676,82.0,54.81540404040405,False
UGP,True,True,True,True,True,True,True,8,5.230000019073486,2251400.0,2026-03-11,91.25,SPY,True,8,91.25,,0,True,46.33838383838384,22.727272727272727,69.06565656565657,8,us,True,0.718,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-09-30,2026-03-11,4.400000095367432,3.9800000190734863,2026-03-06,4.989999771118164,3016100.0,1.646486592715521,0.188636342208248,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.25, 'temporal_validity': 0.5288, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1178, 0.0934], 'contraction_bars': [16, 8], 'recovery_bars': [14, 9], 'prior_run_up_pct': 0.5350552726399993, 'resistance_band_pct': 0.05454550971669479, 'last_two_high_gap_pct': 0.002272779242065186, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.10454546094925922, 'volume_ratio_last10_vs_first_half': 1.6029415690147613, 'natr_ratio_last10_vs_first10': 1.1855700671734037, 'range_ratio_last10_vs_first10': 1.4942829355481788}","[{'pivot_index': 218, 'pivot_date': '2025-09-30', 'pivot_type': 'H', 'pivot_price': 4.16, 'prominence_pct': 0.0625, 'source_window': 7}, {'pivot_index': 234, 'pivot_date': '2025-10-22', 'pivot_type': 'L', 'pivot_price': 3.67, 'prominence_pct': 0.0685, 'source_window': 7}, {'pivot_index': 248, 'pivot_date': '2025-11-11', 'pivot_type': 'H', 'pivot_price': 4.39, 'prominence_pct': 0.0866, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 3.98, 'prominence_pct': 0.0569, 'source_window': 7}, {'pivot_index': 265, 'pivot_date': '2025-12-05', 'pivot_type': 'H', 'pivot_price': 4.4, 'prominence_pct': 0.0977, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.718,1,22.727272727272727,46.33838383838384,62.310606060606055,100.0,54.72853535353535,False
TBN,True,True,True,True,True,True,True,8,30.59000015258789,52000.0,2026-03-11,85.7,SPY,True,8,85.7,,0,True,4.924242424242424,22.727272727272727,27.65151515151515,8,us,True,0.826,High,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-10-07,2026-03-11,26.89999961853028,23.200000762939453,2026-03-05,31.0,109600.0,2.04990087158194,0.137174742988313,True,"{'technical_quality': 0.9513, 'volume_confirmation': 0.7357, 'temporal_validity': 0.5529, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.2896, 0.1375], 'contraction_bars': [35, 8], 'recovery_bars': [7, 10], 'prior_run_up_pct': 0.8183920687836874, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.09665429064462497, 'volume_ratio_last10_vs_first_half': 1.8616780045351473, 'natr_ratio_last10_vs_first10': 0.5154974031903379, 'range_ratio_last10_vs_first10': 0.8143162292076599}","[{'pivot_index': 223, 'pivot_date': '2025-10-07', 'pivot_type': 'H', 'pivot_price': 31.44, 'prominence_pct': 0.1727, 'source_window': 7}, {'pivot_index': 258, 'pivot_date': '2025-11-25', 'pivot_type': 'L', 'pivot_price': 22.335, 'prominence_pct': 0.1121, 'source_window': 7}, {'pivot_index': 265, 'pivot_date': '2025-12-05', 'pivot_type': 'H', 'pivot_price': 26.9, 'prominence_pct': 0.0814, 'source_window': 7}, {'pivot_index': 273, 'pivot_date': '2025-12-17', 'pivot_type': 'L', 'pivot_price': 23.2, 'prominence_pct': 0.1084, 'source_window': 7}, {'pivot_index': 283, 'pivot_date': '2026-01-02', 'pivot_type': 'H', 'pivot_price': 28.0, 'prominence_pct': 0.0879, 'source_window': 7}]",True,0.75,Medium,COMPLETED_CWH,COMPLETED,2025-10-07,2026-03-11,32.880001068115234,29.600000381469727,,,,,-0.06964722752846952,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}","{'cup_len': 99, 'cup_depth_pct': 0.32071172874347614, 'rim_diff_pct': 0.04379563525787202, 'recovery_ratio': 1.0458015429261118, 'balance_ratio': 0.546875, 'bottom_zone_width': 28, 'bottom_zone_ratio': 0.2828282828282828, 'v_shape_recovery_ratio': 0.20436228366655101, 'handle_len': 7, 'handle_depth_pct': 0.09975670864032384, 'handle_volume_ratio': 2.092570036540804, 'handle_upper_half': True, 'handle_vs_cup_advance': 0.3110478965991139, 'prior_run_up_pct': 0.8183920687836874, 'price_only_break_index': None}","[{'pivot_index': 223, 'pivot_date': '2025-10-07', 'pivot_type': 'H', 'pivot_price': 31.44, 'prominence_pct': 0.1727, 'source_window': 7}, {'pivot_index': 258, 'pivot_date': '2025-11-25', 'pivot_type': 'L', 'pivot_price': 22.335, 'prominence_pct': 0.3207, 'source_window': 0}, {'pivot_index': 322, 'pivot_date': '2026-03-02', 'pivot_type': 'H', 'pivot_price': 32.88, 'prominence_pct': 0.0873, 'source_window': 7}]",False,True,True,False,True,RECENT_BREAKOUT,0.826,2,22.727272727272727,4.924242424242424,88.57323232323232,100.0,54.62752525252525,False
IDYA,True,True,True,True,True,True,True,8,34.04999923706055,457400.0,2026-03-11,86.71,SPY,True,8,86.71,,0,True,12.87878787878788,22.727272727272727,35.60606060606061,8,us,True,0.817,High,FORMING_VCP,FORMING,2025-10-28,2026-03-11,36.54999923706055,33.143001556396484,,,,,-0.068399454232138,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.6048, 'temporal_validity': 0.5792, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1427, 0.0932], 'contraction_bars': [8, 4], 'recovery_bars': [13, 3], 'prior_run_up_pct': 1.0, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.098495224531207, 'volume_ratio_last10_vs_first_half': 0.8366994275839723, 'natr_ratio_last10_vs_first10': 0.8988430638405881, 'range_ratio_last10_vs_first10': 1.0229244109628879}","[{'pivot_index': 238, 'pivot_date': '2025-10-28', 'pivot_type': 'H', 'pivot_price': 33.64, 'prominence_pct': 0.1564, 'source_window': 7}, {'pivot_index': 246, 'pivot_date': '2025-11-07', 'pivot_type': 'L', 'pivot_price': 28.84, 'prominence_pct': 0.1055, 'source_window': 7}, {'pivot_index': 259, 'pivot_date': '2025-11-26', 'pivot_type': 'H', 'pivot_price': 36.55, 'prominence_pct': 0.1108, 'source_window': 7}, {'pivot_index': 263, 'pivot_date': '2025-12-03', 'pivot_type': 'L', 'pivot_price': 33.143, 'prominence_pct': 0.0947, 'source_window': 7}, {'pivot_index': 266, 'pivot_date': '2025-12-08', 'pivot_type': 'H', 'pivot_price': 37.08, 'prominence_pct': 0.1068, 'source_window': 7}]",True,0.911,High,FORMING_HANDLE,FORMING,2026-01-09,2026-03-11,35.68000030517578,31.899999618530277,,,,,-0.04568388604746687,False,"{'technical_quality': 0.8557, 'volume_confirmation': 0.97, 'temporal_validity': 0.8667, 'market_context': 1.0}","{'cup_len': 35, 'cup_depth_pct': 0.22513801320368793, 'rim_diff_pct': 0.06179328292275451, 'recovery_ratio': 0.9382067170772455, 'balance_ratio': 0.4, 'bottom_zone_width': 4, 'bottom_zone_ratio': 0.11428571428571428, 'v_shape_recovery_ratio': 0.41544052700039374, 'handle_len': 6, 'handle_depth_pct': 0.1059417223742897, 'handle_volume_ratio': 0.9112572917959538, 'handle_upper_half': False, 'handle_vs_cup_advance': 0.6084997990406141, 'prior_run_up_pct': 0.7829347827156126, 'price_only_break_index': None}","[{'pivot_index': 288, 'pivot_date': '2026-01-09', 'pivot_type': 'H', 'pivot_price': 38.03, 'prominence_pct': 0.2235, 'source_window': 0}, {'pivot_index': 313, 'pivot_date': '2026-02-17', 'pivot_type': 'L', 'pivot_price': 29.468, 'prominence_pct': 0.2251, 'source_window': 0}, {'pivot_index': 323, 'pivot_date': '2026-03-03', 'pivot_type': 'H', 'pivot_price': 35.68, 'prominence_pct': 0.1258, 'source_window': 7}]",True,False,False,False,True,FORMING,0.911,2,22.727272727272727,12.878787878787879,96.5909090909091,82.0,54.619696969696975,False
SENEA,True,True,True,True,True,True,True,8,144.25999450683594,64100.0,2026-03-11,89.12,SPY,True,8,89.12,,0,True,30.176767676767675,22.727272727272727,52.9040404040404,8,us,True,0.785,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-11-25,2026-03-11,119.8499984741211,112.56999969482422,2026-03-05,141.9199981689453,83500.0,1.4621419065630035,0.20367122522730474,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.384, 'temporal_validity': 0.6967, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1858, 0.0607], 'contraction_bars': [26, 5], 'recovery_bars': [11, 25], 'prior_run_up_pct': 0.5144366596360421, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.11539413223481934, 'volume_ratio_last10_vs_first_half': 1.1507936507936507, 'natr_ratio_last10_vs_first10': 0.9160076808554258, 'range_ratio_last10_vs_first10': 1.363185979452329}","[{'pivot_index': 258, 'pivot_date': '2025-11-25', 'pivot_type': 'H', 'pivot_price': 129.03, 'prominence_pct': 0.1238, 'source_window': 7}, {'pivot_index': 284, 'pivot_date': '2026-01-05', 'pivot_type': 'L', 'pivot_price': 105.05, 'prominence_pct': 0.0607, 'source_window': 7}, {'pivot_index': 295, 'pivot_date': '2026-01-21', 'pivot_type': 'H', 'pivot_price': 119.85, 'prominence_pct': 0.0555, 'source_window': 7}, {'pivot_index': 300, 'pivot_date': '2026-01-28', 'pivot_type': 'L', 'pivot_price': 112.57, 'prominence_pct': 0.0581, 'source_window': 7}, {'pivot_index': 325, 'pivot_date': '2026-03-05', 'pivot_type': 'H', 'pivot_price': 146.54, 'prominence_pct': 0.1185, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.785,1,22.727272727272727,30.176767676767675,81.81818181818183,100.0,54.589646464646464,False
MGNR,True,True,True,True,True,True,True,8,51.4900016784668,61100.0,2026-03-11,88.77,SPY,True,8,88.77,,6,False,27.146464646464647,80.68181818181817,107.82828282828282,14,us,True,0.6,Medium,FORMING_VCP,FORMING,2025-10-16,2026-03-11,41.2869987487793,39.108001708984375,,,,,0.24712387044091377,False,"{'technical_quality': 0.7817, 'volume_confirmation': 0.0, 'temporal_validity': 0.6667, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0707, 0.0528], 'contraction_bars': [4, 4], 'recovery_bars': [5, 6], 'prior_run_up_pct': 0.45562054135130503, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 0.0, 'tightness_pct': 0.07108769461428889, 'volume_ratio_last10_vs_first_half': 3.8306772908366535, 'natr_ratio_last10_vs_first10': 1.0531924905847767, 'range_ratio_last10_vs_first10': 1.2774308895689175}","[{'pivot_index': 230, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 42.344, 'prominence_pct': 0.0622, 'source_window': 7}, {'pivot_index': 234, 'pivot_date': '2025-10-22', 'pivot_type': 'L', 'pivot_price': 39.35, 'prominence_pct': 0.0539, 'source_window': 7}, {'pivot_index': 239, 'pivot_date': '2025-10-29', 'pivot_type': 'H', 'pivot_price': 41.287, 'prominence_pct': 0.0469, 'source_window': 7}, {'pivot_index': 243, 'pivot_date': '2025-11-04', 'pivot_type': 'L', 'pivot_price': 39.108, 'prominence_pct': 0.0415, 'source_window': 7}, {'pivot_index': 249, 'pivot_date': '2025-11-12', 'pivot_type': 'H', 'pivot_price': 42.46, 'prominence_pct': 0.0619, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.6,1,80.68181818181817,27.146464646464647,30.7449494949495,82.0,54.506060606060615,False
AMAT,True,True,True,True,True,True,True,8,351.07000732421875,4506500.0,2026-03-11,94.26,SPY,True,8,94.26,,0,True,68.05555555555556,22.727272727272727,90.78282828282828,8,us,True,0.685,Medium,FORMING_VCP,FORMING,2025-10-30,2026-03-11,276.1000061035156,246.9199981689453,,,,,0.27153205202246644,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.0934, 'temporal_validity': 0.5583, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1612, 0.1057], 'contraction_bars': [11, 5], 'recovery_bars': [17, 28], 'prior_run_up_pct': 0.5801133646390217, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.13987683543443336, 'volume_ratio_last10_vs_first_half': 1.0032915724145932, 'natr_ratio_last10_vs_first10': 1.402587853294726, 'range_ratio_last10_vs_first10': 1.2943001477865121}","[{'pivot_index': 240, 'pivot_date': '2025-10-30', 'pivot_type': 'H', 'pivot_price': 242.5, 'prominence_pct': 0.0788, 'source_window': 7}, {'pivot_index': 251, 'pivot_date': '2025-11-14', 'pivot_type': 'L', 'pivot_price': 203.4, 'prominence_pct': 0.1552, 'source_window': 7}, {'pivot_index': 268, 'pivot_date': '2025-12-10', 'pivot_type': 'H', 'pivot_price': 276.1, 'prominence_pct': 0.0687, 'source_window': 7}, {'pivot_index': 273, 'pivot_date': '2025-12-17', 'pivot_type': 'L', 'pivot_price': 246.92, 'prominence_pct': 0.0706, 'source_window': 7}, {'pivot_index': 301, 'pivot_date': '2026-01-29', 'pivot_type': 'H', 'pivot_price': 344.6, 'prominence_pct': 0.0947, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.685,1,22.727272727272727,68.05555555555556,51.89393939393939,82.0,54.474494949494954,False
FSM,True,True,True,True,True,True,True,8,11.34000015258789,3951800.0,2026-03-11,91.18,SPY,True,8,91.18,,0,True,45.70707070707071,22.727272727272727,68.43434343434343,8,us,True,0.773,Medium,FORMING_VCP,FORMING,2025-10-15,2026-03-11,8.8100004196167,7.900000095367432,,,,,0.2871736223006065,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.5, 'temporal_validity': 0.4917, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.2169, 0.1033], 'contraction_bars': [5, 7], 'recovery_bars': [15, 5], 'prior_run_up_pct': 0.877628997898908, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.14642450628954157, 'volume_ratio_last10_vs_first_half': 0.6277841731177458, 'natr_ratio_last10_vs_first10': 1.0657194303769237, 'range_ratio_last10_vs_first10': 1.132570346194575}","[{'pivot_index': 229, 'pivot_date': '2025-10-15', 'pivot_type': 'H', 'pivot_price': 9.82, 'prominence_pct': 0.1283, 'source_window': 7}, {'pivot_index': 234, 'pivot_date': '2025-10-22', 'pivot_type': 'L', 'pivot_price': 7.69, 'prominence_pct': 0.1427, 'source_window': 7}, {'pivot_index': 249, 'pivot_date': '2025-11-12', 'pivot_type': 'H', 'pivot_price': 8.81, 'prominence_pct': 0.1078, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 7.9, 'prominence_pct': 0.1338, 'source_window': 7}, {'pivot_index': 261, 'pivot_date': '2025-12-01', 'pivot_type': 'H', 'pivot_price': 10.38, 'prominence_pct': 0.1291, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.773,1,22.727272727272727,45.707070707070706,79.60858585858585,82.0,54.43030303030304,False
IDCC,True,True,True,True,True,True,True,8,368.30999755859375,211900.0,2026-03-11,86.31,SPY,True,8,86.31,,0,True,9.217171717171716,22.727272727272727,31.944444444444443,8,us,True,0.831,High,FORMING_VCP,FORMING,2026-01-26,2026-03-11,378.0,343.3699951171875,,,,,-0.025634927093667326,False,"{'technical_quality': 0.8333, 'volume_confirmation': 0.6444, 'temporal_validity': 0.9167, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0828, 0.0916], 'contraction_bars': [7, 6], 'recovery_bars': [4, 5], 'prior_run_up_pct': 0.3210349378320341, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.07417983605117394, 'volume_ratio_last10_vs_first_half': 0.7625922361244787, 'natr_ratio_last10_vs_first10': 1.092053347484033, 'range_ratio_last10_vs_first10': 0.9055634373059902}","[{'pivot_index': 298, 'pivot_date': '2026-01-26', 'pivot_type': 'H', 'pivot_price': 338.0, 'prominence_pct': 0.1069, 'source_window': 7}, {'pivot_index': 305, 'pivot_date': '2026-02-04', 'pivot_type': 'L', 'pivot_price': 310.0, 'prominence_pct': 0.1507, 'source_window': 7}, {'pivot_index': 309, 'pivot_date': '2026-02-10', 'pivot_type': 'H', 'pivot_price': 378.0, 'prominence_pct': 0.0916, 'source_window': 7}, {'pivot_index': 315, 'pivot_date': '2026-02-19', 'pivot_type': 'L', 'pivot_price': 343.37, 'prominence_pct': 0.1013, 'source_window': 7}, {'pivot_index': 320, 'pivot_date': '2026-02-26', 'pivot_type': 'H', 'pivot_price': 382.43, 'prominence_pct': 0.0777, 'source_window': 7}]",True,1.0,High,FORMING_HANDLE,FORMING,2025-11-26,2026-03-11,382.4299926757813,346.57000732421875,,,,,-0.03692177754781456,False,"{'technical_quality': 1.0, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}","{'cup_len': 61, 'cup_depth_pct': 0.2284601019545521, 'rim_diff_pct': 0.04398192517938458, 'recovery_ratio': 1.0460053280767074, 'balance_ratio': 0.7941176470588235, 'bottom_zone_width': 10, 'bottom_zone_ratio': 0.16393442622950818, 'v_shape_recovery_ratio': 0.2215865508882481, 'handle_len': 9, 'handle_depth_pct': 0.09376875778141214, 'handle_volume_ratio': 0.6872246696035242, 'handle_upper_half': True, 'handle_vs_cup_advance': 0.4104382208498957, 'prior_run_up_pct': 0.7159954451375417, 'price_only_break_index': None}","[{'pivot_index': 259, 'pivot_date': '2025-11-26', 'pivot_type': 'H', 'pivot_price': 365.61, 'prominence_pct': 0.1172, 'source_window': 7}, {'pivot_index': 286, 'pivot_date': '2026-01-07', 'pivot_type': 'L', 'pivot_price': 295.06, 'prominence_pct': 0.2285, 'source_window': 0}, {'pivot_index': 320, 'pivot_date': '2026-02-26', 'pivot_type': 'H', 'pivot_price': 382.43, 'prominence_pct': 0.0777, 'source_window': 7}]",True,False,False,False,True,FORMING,1.0,2,22.727272727272727,9.217171717171716,100.0,82.0,54.38611111111111,False
BE,True,True,True,True,True,True,True,8,159.2100067138672,9323100.0,2026-03-11,98.41,SPY,True,8,98.41,BE,7,False,92.92929292929291,96.84343434343434,189.77272727272725,15,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,96.84343434343434,92.92929292929293,9.659090909090908,25.0,54.37499999999999,False
