symbol,score,rank,price_momentum_20d,rsi_14,relative_strength
ARMN,0.047339815137421616,390,1.0174374078467157,47.282597146543004,73.9
ZVRA,0.0473373104800595,391,18.065885619888316,30.277778807981363,74.36
ENLT,0.047301974469470626,392,-2.8210699228985483,47.275398429456885,74.18
YALA,0.047211020464924106,393,15.361890174048382,58.0000034332282,73.72
LINC,0.04720890406630192,394,0.9713078340325084,53.81946422066944,71.43
TWLO,0.04719754428209828,395,10.720107831742602,72.96984528782836,71.89
BITU,0.0471565993011353,396,11.333453189163905,44.77831718068629,72.89
TAL,0.04712929930235777,397,9.072780375264673,57.692301279757736,16.21
CANG,0.04710525472838881,398,-8.728653506865868,35.51911557363657,76.28
WWD,0.04707070397024334,399,3.3196603990465743,62.30418242101962,68.86
NUKZ,0.04696469918932457,400,9.494363885348989,68.83231407117646,69.6
CW,0.04694027840696447,401,2.203691745798274,62.022992307612355,68.77
TRS,0.046906204496784516,402,20.06048140940756,86.11826844012614,64.93
CMPO,0.04681097403631446,403,-2.870813896162403,50.0,58.97
TOST,0.04679180298808177,404,14.809588861012484,88.32628249666683,71.15
SKE,0.04674164186413917,405,-10.773129518583614,23.205758547130458,72.44
CTLP,0.04665061134188813,406,0.27173671263453364,64.70565135926677,57.14
WWW,0.04662260898854754,407,13.810482611114095,73.24561574733757,68.68
SOC,0.04660454430812856,408,33.463884626819514,71.41371682797671,72.53
XERS,0.046564096099875656,409,7.610996449529004,49.16666766007718,68.41
PSIL,0.046557173397665984,410,16.153206471883397,68.02779989576695,65.38
SANA,0.04654256185881578,411,39.04109029793177,47.60000228881836,65.93
GLW,0.04640948175154886,412,19.954476885771527,90.64248098178402,63.55
CHEF,0.04640914541769834,413,8.019530864969216,58.58533264299926,62.18
ORLA,0.046402953151250086,414,-7.263686388619507,35.182247809382375,74.08
RYTM,0.04636572183958649,415,27.361036594416955,43.920624032521765,73.53
COHR,0.04631558851087157,416,21.774556055758474,83.44246318852356,63.92
DCO,0.04622239849381123,417,9.812920980743261,65.32870332151865,69.14
EMX,0.04617761125789409,418,11.320752510187653,57.83132841597645,71.98
ATAT,0.04608715608588491,419,2.48484756007339,33.12758041475017,67.4
DNA,0.04607287955358944,420,3.791473157156188,69.03615334121015,67.31
YINN,0.045992104785622934,421,4.491894798631465,58.78980314462246,67.58
SE,0.04597755643353442,422,4.83870687735138,59.169395181826346,72.34
CMRE,0.045968405345692444,423,9.673916975807458,60.931914465979766,4.3
ALL,0.04595126641033712,424,4.396731959141024,61.54562810232908,15.2
COOP,0.04593716244058653,425,1.4396500507781427,57.458093136571655,70.97
INSM,0.04585732289818416,426,9.201955529420133,75.9111722467146,68.59
PRM,0.04584628196258594,427,5.631949425159863,48.793562256339776,69.32
FIGS,0.04583633161583169,428,9.983082365835285,68.11594052666314,44.51
FNGG,0.04560266911227158,429,4.875366111295177,68.03365170495097,65.66
WRD,0.04557138217593907,430,14.463837670846798,59.60961773685853,50.0
VIK,0.04543525820683741,431,7.624632959500935,65.073039015778,66.12
MDXG,0.04542738944991219,432,15.409310356466774,59.044372710917045,13.28
SLNO,0.04541491407770853,433,0.3015916239318206,65.07838599249678,70.6
LPLA,0.04539480654691077,434,5.115948071074578,64.33744506761303,59.16
ALAI,0.045100817637951506,435,9.663763194407629,79.6304683492591,60.71
BH,0.045053325475775334,436,5.527601449242816,58.88923544413493,69.51
JBGS,0.045041550241239764,437,25.251333508540206,79.35484823650151,56.14
MRUS,0.04501244099278213,438,24.207754714902713,84.04872192136855,62.82
VEON,0.044972348873939166,439,25.770112837868176,63.456656500587194,71.06
APLS,0.044966921139822126,440,25.36476170129507,67.6399018295466,3.75
CRPT,0.04496519120155803,441,-1.0548522867177879,40.45641880996335,70.24
BBW,0.04490947399516177,442,-4.121762772420165,53.5937398485924,66.3
SATS,0.04484479375018881,443,10.512039354119619,60.140678721052154,61.54
GHLD,0.044831533305439306,444,0.10080875811414498,72.72727272727478,70.79
SHOP,0.0447435328300136,445,6.482532594772644,64.24944786937533,65.2
UTES,0.04465414940613719,446,11.309524915361402,79.14208292988735,48.35
FHI,0.04463032841135101,447,9.450206872991052,74.14287792907609,43.5
ARKQ,0.044590479429736464,448,10.608474626221835,61.91129042104692,67.49
ARKA,0.044572092809682815,449,5.972347297740927,45.58254409802061,31.59
U,0.044564339375020114,450,0.2686097323820011,56.189449630284344,59.98
FLEX,0.04454683975893293,451,-1.7146289274784274,41.063172347961654,63.37
HEES,0.044421270357231986,452,4.3209855778206645,48.258715909737916,72.99
KGC,0.04441108853917919,453,2.7617232729858063,55.196301594485874,63.0
PRLB,0.044305114164886986,454,5.867909198403129,63.89925495955245,39.29
ARKX,0.04424964704713995,455,10.541912288936969,58.71560248421844,69.23
LUNR,0.044212515269630624,456,4.201678876398911,52.10674294632595,68.96
GTX,0.04399601722738711,457,18.653323325104022,80.13698943315825,63.74
GRFS,0.0439404277835136,458,17.067827213836413,70.86954700925928,67.77
WYNN,0.043867937710545944,459,4.155520119831346,41.37096595565594,44.41
RIOT,0.04385236565983786,460,9.918033254623932,61.32723127109762,65.48
FNGO,0.04384534976631095,461,4.525814434485909,65.24590817013343,67.12
AHG,0.04381686733760776,462,51.69642801073437,49.24731101935369,70.33
DLTR,0.04380617180716038,463,10.232016985678914,63.976001237805065,64.47
PZG,0.04380167502542317,464,-7.964596246208336,32.085566781275475,68.32
LQDA,0.04377136350473637,465,54.97512341422984,80.18372621289961,68.22
ONC,0.043769067871676844,466,23.252290379643554,82.10182051285511,62.55
METV,0.04372392544514619,467,8.882354287540233,76.9584787647436,56.04
TGB,0.04371886642099189,468,-8.358208339127735,23.469389244597537,66.48
BLOK,0.043708228099208025,469,0.18659984550961603,53.36427571288728,65.29
UEC,0.043654765541849466,470,30.966770788119636,84.21053622238186,64.29
MTSR,0.04358789311308882,471,14.310467708839484,33.4821545741394,50.0
SHLD,0.04342092719620955,472,4.179407167794053,55.999992601792414,67.67
BWMN,0.043404440993922745,473,20.20797173871321,71.44307867535517,66.58
MPWR,0.043259457786463805,474,-6.954478346653167,38.88589768327633,12.64
SPGI,0.043244782993390685,475,4.8436116406640615,67.98384451856501,18.5
POET,0.043241177106251055,476,-4.6793757680941725,27.371275954023076,68.04
GREK,0.04319773039378819,477,1.9716854835469484,46.79142285084235,59.62
LLYVK,0.043189053770422904,478,4.959505740727219,69.79910405253061,64.74
KEQU,0.04317107984885615,479,-3.8568470600024165,38.810372108059696,64.56
BBVA,0.0431464701409171,480,8.636363354877716,73.27823040087692,64.01
PINS,0.043125432864309546,481,8.002229046836968,79.44443895002595,46.79
TTI,0.04304993610457965,482,20.588229106784436,69.69697352830678,47.99
OMEX,0.04303936477992341,483,8.403352926397565,50.32258034744817,68.13
BOSC,0.042997298675703295,484,-2.390435976394851,45.370372414426456,67.95
TCI,0.04299120726688894,485,-8.767242427923298,36.17538510575917,64.65
RL,0.0428663729258862,486,8.826319377829133,67.57325686600694,63.19
NXT,0.04281847007684628,487,-4.554394744917122,41.14315122848096,61.36
AAME,0.042727886053188634,488,-2.966098998066063,65.93407068458913,66.76
VRSN,0.04271941417430875,489,-4.66278789048775,42.00713220292488,31.41
BRRR,0.04265047935764993,490,6.3144298539379005,46.26336331240455,61.72
GE,0.04252599091532663,491,10.757910754756129,68.00000561243402,65.57
IBEX,0.04250365098428584,492,-1.2358077242266972,54.113925387701585,63.28
AWI,0.04244836438520055,493,13.300816530795641,76.9354621806147,53.11
ZLAB,0.04239973733297975,494,6.508868552675549,65.29873201026031,62.91
SO,0.042289910893994205,495,3.6533206531096414,62.16581753645131,15.02
SENEA,0.042241726699247556,496,-0.8989373064902049,60.71627187881075,66.94
BITB,0.042152307955410605,497,6.277201028857156,46.132092956301896,61.63
MKTW,0.04201005677366693,498,-6.788248065475957,53.825500915783294,57.97
ROKT,0.04199967091819566,499,4.482445693446406,60.602292460000655,44.96
INDI,0.041980279693202095,500,5.675676633529719,51.07143164289196,58.61
CIEN,0.041936602926853896,501,16.750503341458113,93.04049454844245,61.08
ESE,0.04186424701390265,502,0.3055234508962919,50.589044543420385,60.9
BCS,0.04161554764893651,503,9.731553468329105,68.04734963269436,62.64
BASE,0.04145415982804878,504,-0.6552000283056014,43.75011175948217,59.25
APPF,0.04131439180115846,505,14.928008552530164,79.89132104030062,32.42
BWEB,0.04130144025179496,506,7.028920257451858,70.56608456423646,64.38
BUZZ,0.04129172759655265,507,6.792575269487251,65.7440383213579,60.81
FBTC,0.041166723316642166,508,6.282609749780223,46.16722978810508,61.26
SNEX,0.0410416209907391,509,4.886203024518807,71.6095116109443,60.07
FENC,0.04100661584707389,510,-4.2154526731301365,32.75862541456085,60.99
LLYVA,0.04100132796446972,511,4.177288014416952,68.0793145113557,64.19
BTI,0.040999660035261884,512,13.344593778241729,70.67547168388418,59.71
CALX,0.040995525606280954,513,7.14420485767919,82.3591108477718,62.36
VMC,0.04099376898269761,514,3.372105777275998,57.23030583693626,12.27
PPTA,0.040991155563806295,515,23.265309236487578,52.97907138886246,65.75
EMR,0.04095598748325474,516,5.602729949098609,65.41306969396352,48.63
TSM,0.040951040092495526,517,3.4332143853275374,61.736398454713004,57.6
BNGE,0.040886675524044194,518,4.196039909393246,69.526393774394,54.95
TEL,0.040817871672894315,519,18.649441009703995,86.56793650533876,60.26
OGIG,0.04079670433881524,520,2.9895967392096896,80.66806264539096,35.16
SMTC,0.04078914103379742,521,16.242037166398365,59.21376422252538,57.23
CDNS,0.04074055869425348,522,17.243927645028435,76.09496566635387,51.19
SSBI,0.04072822576490711,523,11.070773708498294,60.68376869549484,65.02
TRMB,0.04069759784436966,524,7.744668291840702,68.96889534732699,56.59
BTCW,0.04067887704977196,525,6.280066548769364,46.29024075475061,62.09
ROK,0.04059104032025486,526,2.6171446216618004,61.73275922802451,55.13
UPB,0.04056989598548569,527,37.55615689304735,77.3962913113979,50.0
ULS,0.040543946374729675,528,3.1748270252586024,59.72697312174676,59.07
SGDJ,0.04050499236849294,529,-6.270953189879837,32.83799557705291,29.85
IBIT,0.04049657202873802,530,6.2480000645357325,46.08619273590072,61.17
HODL,0.040488269058655005,531,6.443298779026539,46.337019241853774,62.27
TAC,0.040419950066759164,532,13.358420141170713,64.54546360930215,50.64
EPOL,0.04041199179334365,533,-1.36687991761486,47.78759866958002,38.28
GTES,0.040398847872696146,534,3.7656888405658115,55.08472886816073,50.92
AEM,0.040367299513404405,535,4.768326712407029,58.05177186068207,53.66
DK,0.04035509938184639,536,-3.327565128456734,18.305592602831,58.15
GSIT,0.0403274954185018,537,26.453483496375135,44.86691794607459,63.1
IE,0.04022492416418565,538,3.4632105673722413,42.88164721639966,52.29
RDVT,0.0402218339837523,539,-8.823523642689178,26.158450810637646,56.32
NIU,0.04018990783518181,540,5.263152757987022,60.00000000000001,64.84
JCI,0.04017920536400351,541,-0.06662196157564751,47.66612550145068,54.21
CELH,0.040177103500749635,542,-2.2212611667511406,51.515152916327196,58.52
GBTC,0.04009284740545945,543,6.189978543596874,45.97700365441269,60.44
CNMD,0.04004540363970696,544,-5.662116609565814,49.53271444525419,2.11
EFOI,0.04002792645619599,545,-12.605049424770126,21.739133815007932,63.83
BTU,0.03990903136358382,546,10.013619092611401,55.569305937379454,8.15
CHN,0.039856023954243404,547,5.953992762786156,71.99999782017176,57.42
GPRE,0.03983255731251659,548,26.646251026788097,56.565660701066044,52.11
NTES,0.03975664842160708,549,-2.0300728934151784,54.28329965140335,56.68
NFG,0.039745453819218304,550,3.4076022875639054,63.25985603532455,42.22
MAS,0.03972299535608105,551,1.2633746871925506,59.810670126377495,7.23
EZBC,0.03968930488362091,552,6.337478509708941,46.18758249561695,62.0
C,0.039657841598949056,553,7.999071739434216,68.76682669098875,58.24
AVPT,0.03964056968698564,554,3.135134722735412,63.88890066265586,55.31
GENI,0.039611093044112804,555,15.503082796361154,61.813838245020946,53.94
CAH,0.039605077658615574,556,-4.173351453970088,28.002970047352647,40.75
BMBL,0.03953552220686434,557,17.345400837363435,68.9759142566034,44.23
BTCO,0.03950855726503746,558,6.307618293219192,46.236552838973154,61.45
PTCT,0.03947078484337954,559,6.022378418267455,60.348840742384404,30.95
KBR,0.039346210096657556,560,-1.4963099537549363,51.657760948688455,2.01
SPTN,0.03923032326798332,561,0.0,45.71444141689347,54.03
SMMT,0.039187336199710134,562,16.578248721793987,55.24101404418831,61.9
XPP,0.03915423264416221,563,3.405450371184118,59.34065012752589,57.51
SXT,0.03910765810434888,564,6.790298893044887,63.90578512013398,58.06
DQ,0.039104974159693454,565,22.86844355604764,56.211661949243734,54.4
GDXU,0.03907075699272428,566,-11.466664632161457,41.05944363564478,58.88
ONLN,0.03905498499390283,567,7.026395379892236,72.42268231282786,40.66
MAG,0.03899415788527121,568,-4.44548771937967,27.868861978550214,56.41
TIGO,0.03898953309513006,569,5.297666932018054,60.1527524435661,60.53
CRWD,0.03896086461143425,570,-8.3712957606034,32.62008687069171,56.23
IMMX,0.03892897759906406,571,12.86306770701581,53.04347447501795,59.89
GDMN,0.03883077954927728,572,-4.7332365780352745,40.10928553082376,50.55
CAT,0.03878775425168853,573,9.93650002902933,77.64379687886009,44.14
BPMC,0.038738747037525514,574,1.0459035652116746,86.48653107009122,60.16
MGM,0.038692661192827535,575,-3.2386447180972002,40.796036896226624,11.81
OR,0.038685429183248,576,8.28448190403927,48.104244303376966,58.33
NUGT,0.03854958177378497,577,-5.005909247194987,45.351174033325385,59.43
CIFR,0.03847515888209011,578,-3.873235859867965,43.234329612956365,55.22
PPLT,0.0383515084471969,579,-9.488326487432943,34.46007041041706,52.84
DEFI,0.03818129293291943,580,6.4324456695688355,46.72089217676368,60.62
WRBY,0.0381360338665365,581,9.061938804332078,72.37851749736345,54.58
FNGS,0.03811946249395778,582,2.706883153435794,69.65378680875065,39.47
PLTM,0.03803003214670643,583,-9.57215154804717,35.180062134116696,53.02
UDMY,0.038008599478331226,584,9.182214671274131,68.83802701617704,11.45
FWRD,0.0379811495828475,585,15.46352485568068,67.31650681319428,52.75
SPNT,0.03786462788701849,586,1.1867980368677136,68.73063498071684,46.43
RYAAY,0.0378588407258419,587,6.86459579299189,67.56953371076287,57.78
GS,0.03779308732626731,588,1.0755859209480114,60.43442192787287,51.65
OLLI,0.03774419360498276,589,4.954687793765112,64.56694150524663,55.77
ARTY,0.03770134399811611,590,6.756756630098374,80.05320282206266,41.39
MTW,0.03768297862205192,591,-0.07837169829512035,45.58823323167354,55.49
ECG,0.03763056842005578,592,15.940669161595691,67.30161021477119,50.0
QURE,0.03761375218989887,593,-2.521006046281935,46.61017268779101,54.76
FLUT,0.037612359212043166,594,7.059123770495436,63.80888723548354,50.27
SIXG,0.037568483085746264,595,2.4556159529289254,69.64830404949342,37.55
BLDR,0.03749224468517475,596,-0.5942623659844966,42.86708632148172,4.12
PTC,0.037484641537773,597,23.945531466509536,80.3073732496775,38.19
HEI,0.03743099023324918,598,2.4965473423988267,67.6791184739607,53.39
ICCC,0.03742550290497536,599,-0.31298875343347016,46.496809289642876,59.8
NFLX,0.037311940293066725,600,-9.764485030886204,33.131268090733315,54.85
CG,0.037306325376869606,601,11.404956836473353,60.06974873228721,53.85
OCUL,0.037115538857450864,602,22.410146691440712,61.702125069242854,54.12
IQM,0.037113339566255336,603,6.483277265104986,71.17576862472556,41.48
ILDR,0.03708164414332239,604,4.478640229924726,70.71489220604951,36.26
SOUN,0.037069622350925875,605,-8.177778455946164,39.63210814348621,57.69
PDEX,0.037046514506276176,606,11.098779322257418,63.2214101812802,57.88
AIRT,0.03702722802788371,607,8.424045231154325,51.59999920654259,43.96
ULTA,0.03699858955306594,608,8.45969457870812,78.88602358540459,53.57
HAFC,0.03698798982103855,609,-12.403998986263282,28.2387354759109,10.71
NTRS,0.03694710091598154,610,-1.5598951966357177,58.85664137412389,54.3
CLFD,0.03693802362751696,611,-0.022816799641338363,63.45063195770498,45.97
RBKB,0.03693237939302206,612,6.549116229759444,66.40623166458974,47.07
AAP,0.03689240087362741,613,8.284026754408599,27.522501920449386,51.92
NPO,0.03683414295108211,614,5.393475606870757,64.70588235294105,53.3
AKRO,0.03670842969518846,615,-5.84040580495737,40.28571521992532,50.46
FPX,0.0366711580863797,616,7.159449454738652,72.29084474355999,52.47
NG,0.036654892758214305,617,15.848215069735838,57.58754553377092,55.59
KURE,0.036456566340066644,618,15.226338140726444,78.15790332255007,55.95
BK,0.036370406992111456,619,10.163971096283326,86.22304149047078,52.2
ADNT,0.03631942367704629,620,-3.336337966350174,36.75565928257855,45.6
PWRD,0.03627505276084884,621,7.849965581483014,75.77024975797099,47.16
AIP,0.036210007273819796,622,8.470841486951343,58.61296565472695,48.99
FDP,0.036121504186417776,623,13.086637347973017,69.75050231439349,38.74
VNM,0.03611802313564865,624,16.351743914053984,60.881536113629586,56.5
MCHP,0.036111824540460774,625,-7.61345960279597,31.78254197162967,23.44
ENTG,0.03607245029890535,626,-9.25283377829311,31.09451186241776,2.47
GRAB,0.036042726429174034,627,-0.20408629973885867,45.21738192984849,22.25
WPM,0.03593968543121855,628,2.0292113337974587,51.26747399572631,54.49
MMS,0.03593783987775818,629,1.9602403659413057,59.27957466562392,7.6
MNST,0.035832670789511065,630,-6.805204399149487,49.561393235266564,15.84
JPM,0.0358241940457926,631,1.4520514501284247,67.96933280015341,36.54
IDXX,0.03575302537036412,632,-1.5477923889317313,50.40524319064612,23.81
LYG,0.035713835454811035,633,4.7146295407348475,57.49998211863215,48.9
NYC,0.03570432105945912,634,-12.60000228881836,23.006489787571894,55.4
KMB,0.035681386402558087,635,-5.847686482379927,32.525693185249196,6.04
MNMD,0.03558799938443435,636,28.389834047197184,62.84289175984812,48.72
AUR,0.03558677827053913,637,12.379107486287934,61.50793725881401,7.78
TMAT,0.035576852564638925,638,5.138592258003015,75.67211102798396,51.37
WTS,0.03554265905783319,639,3.810995603217624,62.903228287392075,43.77
AZZ,0.03552610672235358,640,9.368754490708575,60.39663701257706,51.74
MCK,0.03543980898107304,641,-1.6882888898713655,38.57973219931487,19.78
AGIX,0.035434965464152535,642,3.8387679040453424,77.6381990394786,36.36
IVZ,0.03542545184884772,643,26.642555971311843,76.87688461711403,50.09
SEPN,0.035424308101867814,644,8.859651427006368,56.910572099909395,50.0
PENG,0.03530961235609501,645,16.683162399021473,43.7203699895367,51.83
BHST,0.03527864447859086,646,11.469640411061894,58.75942757938312,52.38
FINV,0.03523383048465491,647,-9.674027909062593,11.787083411295356,36.81
MISL,0.03521860051964638,648,4.921578467694475,58.90207148314797,34.89
CENX,0.035156394485108225,649,12.241650043488962,53.748018120734315,43.04
WDH,0.0351170604892102,650,19.259258212703102,58.19671986981569,54.67
TPTA,0.03510619438809258,651,7.064615587973962,69.09555873129044,33.33
MTRX,0.0350426504468588,652,9.534049762658146,74.12059518840331,49.08
USFD,0.03503411350905663,653,7.204423301522434,60.77518141977609,52.66
BBUC,0.0349630899563497,654,-2.380196745643167,60.389610657691996,44.87
GFI,0.03491157685427716,655,1.1207989043315274,52.03095733773969,52.93
VEEV,0.03482897892089196,656,0.5626223197636775,58.78621423104573,48.17
MTRN,0.034821675621797284,657,22.942208027797523,78.54804132809969,16.03
XAR,0.034796345392337856,658,4.877218000626404,56.61375281672958,51.56
CRSP,0.034736632625920506,659,8.883298461865577,49.14176584354406,47.8
DELL,0.03461399820264776,660,7.4586968206099415,60.23044276039029,48.81
NVNO,0.03458582397347508,661,16.708862730715996,57.31292903172231,45.15
ODDS,0.03457923163131002,662,4.62873223547878,71.77844806626732,47.89
SHNY,0.034514865232957055,663,-7.878951378418174,38.566241592175636,50.18
KRMN,0.034499130912937895,664,14.279396208659886,56.43045136244429,50.0
INTU,0.034488768934776544,665,1.477315819496555,68.46176569221028,42.86
ETSY,0.03447166994832703,666,10.026437811717893,50.918277199949,24.63
EXPD,0.03435327756930812,667,-2.3767547142924177,51.11213166405747,10.62
DERM,0.034340253620989435,668,4.403408301978806,54.76190151811369,51.47
SOCL,0.034319223904356384,669,3.945629798798309,69.79864053559314,45.05
CAE,0.03430361669160852,670,-2.561475349766887,45.77260723558324,52.01
HLF,0.03427133435620807,671,-5.447068426576483,39.393938142891336,48.26
JBTM,0.03422057690657677,672,9.339049739318424,57.902048089260916,40.57
CMCSA,0.034159890764601145,673,-7.2564949928773865,38.451422152091375,5.31
RZLT,0.03411583602978265,674,22.427976251155425,64.80685237249932,50.82
MEDP,0.03405128150015527,675,31.03089096295724,67.60252801916921,49.27
CCLDO,0.033951022713716444,676,1.0152225778948745,53.21508623241737,53.48
CNTA,0.03395071052505492,677,24.963612535028794,75.75186979266196,40.29
OI,0.03384761200546576,678,-16.441872293635175,24.137931743218275,13.46
KRUS,0.033837530250063565,679,-1.6918791442358194,65.10883285713379,49.82
AWRE,0.03376484700092998,680,15.217382994626707,46.15383988379847,27.47
ITA,0.03372625338915842,681,6.4255998757688575,65.6565614105883,47.34
CAMT,0.033569624582522536,682,7.575417204198155,61.12411859970808,30.31
UGI,0.033531856001374545,683,2.784089548282416,56.17283272292854,39.56
ORN,0.0334448732248328,684,-18.30209375155092,37.02882464615724,17.12
MRCY,0.03340868082616433,685,4.138614163540377,57.65258333676596,49.54
ESPO,0.033383733676884485,686,0.9291392167193496,65.05903767537839,51.28
BZ,0.03330521327556686,687,6.636661148800973,55.472613918885585,42.4
MFG,0.03329262736410257,688,5.545615998525984,67.5438658866056,39.1
ING,0.03325433047800472,689,4.472271792054648,60.19739834725463,49.18
SSD,0.033211551078516754,690,9.022961890576738,64.71962491875937,14.01
ARCB,0.03320300547617382,691,-13.291438903509231,34.680130701493,5.59
MEXX,0.033155823993622525,692,-8.277757083260509,48.60808658235529,42.95
AMAT,0.033130480027754414,693,-5.236565041784827,27.62332575424655,14.1
OSK,0.0330766397522026,694,3.306658484128798,51.78661180564113,40.84
EIX,0.033006176862016706,695,-0.8371431314875163,56.794840193903525,2.56
SGDM,0.03294946511011792,696,-2.5586830838613355,43.4038482463458,50.73
LANV,0.03293148694351995,697,9.589042587218216,45.88235756105133,46.89
AMPL,0.03292835154405615,698,-0.2447038016755731,53.13651513333317,45.88
STVN,0.03288470132997753,699,0.9395406312794273,47.20358018201307,31.87
NIO,0.03288339328410021,700,39.94252468009091,69.79591177384764,18.41
NDAQ,0.0328125533867149,701,7.484366430833254,77.00236807682394,44.32
HALO,0.032803495982541425,702,11.385588875821332,62.36840978114362,14.56
WNS,0.03279740624390152,703,14.849505161381252,55.42196361764516,51.01
BAP,0.032791184482449914,704,4.80696717926516,74.98286132023516,40.38
MCRI,0.03278952314448165,705,15.116274903864854,76.32257367470683,47.53
WULF,0.032736705551499164,706,2.3809501283202863,55.465582902137065,41.67
IAI,0.03273583120230211,707,2.743493726312392,61.49002736330755,41.76
CMS,0.03264941165132253,708,5.897546945571076,70.12834631159033,14.19
ITRN,0.03264409295823246,709,0.2792602489363589,51.45069011264051,45.7
TT,0.03263179529888894,710,1.2410148189852896,50.27991628286494,24.45
FOSLL,0.0326311835622059,711,5.339524670553413,57.56094429345948,46.7
VIRT,0.032575072410286524,712,-0.6974159009452296,50.96566690488061,43.32
WTAI,0.032572305134153164,713,4.515592966174488,72.15446130132499,37.73
SWAG,0.03249625578162088,714,0.0,55.648040814093285,50.0
EURL,0.032469365129521734,715,-9.351692977061479,36.86476535255644,27.01
GSL,0.032467553943700364,716,7.460435093948775,57.93451982873259,39.19
KF,0.03245306814932739,717,2.889961812745852,57.518795644644946,50.37
NAK,0.03244262171582247,718,-44.36619399062595,15.228420006819135,52.56
SCHW,0.03244036732149546,719,6.995847684736766,73.00323762247726,46.61
PGRE,0.03234325348349218,720,1.3245020564786776,35.36585188564398,42.12
EWH,0.032283586941159646,721,2.9338644190999847,66.85086831900192,31.14
NEM,0.03228014292786497,722,3.396598491816332,55.36783744201296,47.71
BTRN,0.03224483439012825,723,6.013598292706468,45.712198878593746,51.1
SPMO,0.03216181046409753,724,3.8882918528398194,73.91307052006334,36.63
FROG,0.032087810467785645,725,4.981865657335574,69.58424370668553,43.59
EL,0.03207332970867743,726,5.373667203026815,54.85811168956581,38.92
JMIA,0.0320520026853403,727,6.349211326450731,62.000008265180035,40.11
IETC,0.031847902807077076,728,4.902067661452187,73.48774732897996,34.98
OPY,0.03177797912870679,729,13.880123037596972,89.70582002139219,44.05
CXSE,0.03175828638931514,730,8.182346981818766,73.88531627115898,29.67
UCYB,0.03173788007425721,731,-5.685111322312773,50.270515701863836,32.97
UAL,0.03168721829663078,732,9.011227292757312,51.61289042094249,46.06
GSIB,0.03167046757566212,733,2.0671456983651484,58.992463999252934,47.62
EM,0.0315987114713713,734,0.8771921569070334,75.00000000000018,36.08
SNPS,0.03159791689190468,735,21.096899015872104,71.6993163489291,47.44
SLND,0.031596802287308004,736,-2.0501065714788154,25.806420187576776,46.25
BA,0.03155695628008814,737,4.6267026435278416,42.98147613470561,42.03
BPAY,0.03146903288764153,738,1.13146059590748,61.78827218323997,48.44
ALG,0.031295636593095186,739,-1.2861424301198687,44.0886748436942,39.01
RTX,0.031272705683370476,740,9.029893901161861,73.77780490451389,41.21
NWG,0.031253125044624804,741,7.455797819289203,63.49806618274702,45.24
FTI,0.0312235487467846,742,4.9942250944534035,52.89795364195927,43.41
EXK,0.03120670094462203,743,-0.19684551564682962,26.666668593281344,41.3
TFPM,0.03119808039099268,744,-4.438858891100373,39.10612382115879,45.79
EWY,0.031171553631898757,745,1.1952753951750839,51.588307944060226,38.37
MLTX,0.031144465193565785,746,5.390718728489508,54.31653960547183,22.71
BETZ,0.031063158353424738,747,2.1500853442044856,51.82349434507723,41.85
IBP,0.0310594491703178,748,3.4731423458479864,51.388885772307525,10.44
MXL,0.031009485950753694,749,8.579272657390955,55.164319064897875,39.93
APTV,0.03095471479522213,750,-4.917582673084418,48.14169925327705,17.67
DGP,0.030905940565557573,751,-4.2793245856237645,39.56803472806745,47.25
GL,0.030833445875023582,752,16.77612449213216,78.36464813255228,43.86
TDS,0.030819849589754988,753,9.817163863194974,47.74972562225439,43.13
PLYA,0.030710104366779813,754,0.14858472535419684,50.0,49.45
J,0.03068895545682416,755,7.469131899585813,67.08989362237999,16.85
MU,0.030662501977830835,756,-10.349925000180164,26.431849515130224,29.95
EU,0.030650803150242933,757,-8.333333333333332,48.1818197581395,18.96
ACDC,0.030627392271006575,758,-11.475408160289446,36.31123923268503,28.02
SFIX,0.030550906849559644,759,21.282048805382328,65.86345450743292,43.22
PTGX,0.030545929461711026,760,6.253703037135781,53.75218696158138,41.94
CSGP,0.030482860940933155,761,16.912312186360364,80.76922151834486,37.82
FGM,0.030474147835433923,762,-1.08733834624912,40.7317243368472,46.52
APG,0.030424543999653424,763,7.447125477291699,71.06595446188166,6.96
BVN,0.03037514398873859,764,2.3465666062290422,51.53665443198932,34.8
GILD,0.030357576194279586,765,0.6994877269789174,55.52774767290672,28.75
MOMO,0.030176446110591292,766,-1.9070416512409756,31.016021235851042,42.49
ZK,0.030154279816455427,767,9.712509798874013,56.42738098498133,42.77
PCOR,0.030146929041030078,768,1.8194723625583795,50.21896924072472,14.65
VRNS,0.030105505360389365,769,11.548456907296453,79.352435589585,23.72
BNT,0.03008407725714568,770,6.916936000956489,66.4680752147674,35.53
CBRE,0.03006439032715327,771,9.283567115493438,75.46787322378509,35.07
BN,0.030041301071449148,772,7.05732381967464,67.95941550150317,36.17
TERN,0.03002556839566862,773,36.85445095002523,74.60317179989893,35.99
CVLT,0.029969603482229542,774,11.414153808481394,72.52169021362293,32.6
DAIO,0.029919909668863032,775,7.6411966711696895,56.470577345595345,41.12
VNAM,0.029919267993786528,776,13.37413930973565,58.71625656978729,46.15
LXU,0.029807900919049238,777,-5.846528828784563,33.19146570330598,12.0
OSW,0.02979395834633347,778,4.9335906987257045,62.62297726937309,30.59
