symbol,score,rank,price_momentum_20d,rsi_14,relative_strength
CTMX,0.05946125483950785,113,-0.881056435883782,30.327849309933953,1341.044523517534
XTKG,0.05944459609055624,114,13.043480514353293,51.766643285192174,2839.377371970292
CDTX,0.059281824395844805,115,27.140220630628754,66.72766226656066,2368.7945742083757
TDUP,0.059053207702779616,116,0.2670288167537027,62.866455936754306,2762.040437498114
GRFS,0.05866327010946005,117,16.150442968007496,75.5760168163026,324.55815436957323
DOOO,0.05827350999097859,118,9.407875889728743,58.048477712945605,156.07578799212425
VIGL,0.057059014401847595,119,1.3836555093166785,64.70617934980785,1819.1245211867279
CREG,0.05654295457599121,120,726.0869311700477,73.9884378450698,1347.1457673722336
CLBR,0.0562026816440574,121,16.016151880403847,64.86485609260203,520.2165036562768
AZN,0.0559538315584436,122,5.867209880743213,61.07996100767969,7.912400737787372
DALN,0.05594422458150362,123,244.41859913233387,88.70727866335686,1671.686241748009
SLDP,0.05552654850069739,124,47.488581492230274,59.58702243314961,1193.3729672071415
MTSR,0.055357320945308416,125,30.65025368071347,54.91497809286291,50.0
PTCT,0.05529534517093998,126,0.9213774806174092,51.70489522827047,118.3847264912116
PHG,0.0549895572265044,127,16.847376950160616,80.82410163418383,37.47462086016579
PANW,0.05491008366960001,128,-5.2775621012360565,38.630446127750226,54.63674300851289
LOMA,0.05456700688946704,129,11.030082121180255,71.67236050317543,241.67871581809973
ODDS,0.05454602760758421,130,0.9418468440010628,58.945167551847724,213.54797630653445
AIBU,0.054289155488240357,131,11.015743676347777,73.2130855598677,470.8987262359089
SIFY,0.05418215907291866,132,35.07624407745414,78.59923702292363,690.9717331820016
PAYS,0.05378481280749804,133,6.8055591796652255,36.80781925915663,1284.656151785145
SMR,0.05354642584492815,134,23.786651973589876,72.1257823066012,1700.563467436932
SOGP,0.05339311791296915,135,6.105262354800576,34.5268531282958,1163.257035293534
BA,0.0528118241998463,136,7.898631770236557,49.20342555760683,234.57324666876778
UPV,0.05278803145259945,137,-1.131783116797765,39.28574048553508,165.7906714288748
CDNS,0.05273020472452088,138,18.857704695805154,78.77340623307364,250.71727484672718
RCL,0.05271313589317098,139,6.779708589010866,50.633102768707616,523.1612716296472
KNSA,0.05251085614749889,140,9.757863229110207,57.779986529471174,188.4548640521091
OUST,0.05249770081217202,141,-4.268040607884987,46.482726760428754,1328.5012563839625
RPID,0.052115122226518346,142,8.550719820233777,56.12471677845081,1669.057519444015
MSB,0.05132167510911486,143,25.208685919531536,76.9303147897274,137.5187687523069
ETHU,0.0512604953329151,144,111.62544524460233,78.69750588850144,789.2715798410136
OLO,0.051062756114278816,145,17.415733226636103,88.37205691879169,648.1549551628829
RKLB,0.05061013021132532,146,22.421024196612716,59.4473819799968,2051.983334890944
JCI,0.05006926018780123,147,-2.253365670253732,40.46784617203583,281.7716907235195
GLPG,0.05004832734818061,148,17.256162783859512,66.97142094826376,188.82227942253937
ATYR,0.050026893123981966,149,3.451670768688748,47.50655911758019,593.8034957648193
NEON,0.04999657957469881,150,-11.843139050053615,41.19947608838857,1915.3086491519075
MP,0.049668460388537415,151,81.12412832104822,82.4425776165727,1711.9225291549753
PVLA,0.049646773567109816,152,72.49334289659056,83.57289419151736,983.4425852108046
FPH,0.049569162247325174,153,-1.0909080505371094,43.928567049453484,164.39082590630989
OSW,0.0493947813764892,154,6.669939436300335,55.194803586313164,171.3597533510599
SBUX,0.04937896436252895,155,1.4514917286053834,42.33087451869148,54.28729746490835
SYY,0.04917888059724108,156,3.4856079536692057,58.76816224185518,73.52415204397784
TTMI,0.04902864388740523,157,18.863304312850783,63.836279838873935,1075.2085878227256
TFII,0.04902752317558869,158,4.516564218198476,50.59037651119513,-115.80025342512496
KEP,0.048934504042326556,159,0.632023553612918,59.62060776260773,638.0239043401224
RGEN,0.04883868166410476,160,0.7396734351628731,45.61675282536201,-109.93691277891267
WWD,0.0488051102848591,161,6.944383397112391,61.8867783293495,380.3868044085102
PROK,0.04877832606937977,162,367.90539615340623,32.897600407732156,754.5905882974394
CYCC,0.0487764515510762,163,167.43371268901095,64.88430353821094,713.3626508728116
MIND,0.04869577469704538,164,15.758305017829983,68.67749946176043,657.2324844779051
ARTY,0.04858763402715841,165,6.46341835580221,76.32981691492601,229.08581344673755
PGY,0.048529966664914215,166,36.39775018742472,67.50459821946464,1267.200269024499
DAIO,0.04849149518784715,167,10.645166847634064,72.36841032050332,308.5686586109021
RDUS,0.04809913428852846,168,1.3513500451867637,68.75004967058443,459.4096611921854
CRDO,0.048053322596035175,169,18.133709449836488,66.26208049616142,1414.0198875835376
TZUP,0.04795694118774022,170,88.30241623787603,63.97280818246756,1427.3056814768643
CR,0.0479487487225765,171,4.455214461561762,61.96763065415747,196.4820046230945
MOD,0.04785011914076079,172,13.654819236794113,66.36250696381977,146.3149977151988
AMD,0.04775380290805355,173,25.0458140053538,88.42293331795136,440.70217824706896
NUE,0.04761214235339483,174,8.568786999237767,51.58036614911326,57.51868924122453
EWO,0.047611921223130994,175,1.394557322217402,48.69889161164431,212.80009605107858
SEI,0.0474432216972967,176,19.476840378994005,60.05895494129947,779.2186718081895
LSPD,0.04743061053287629,177,14.090517618746093,72.59035054408243,78.57183055267167
SSBI,0.04736171371438822,178,10.701105452799984,69.36171145286495,311.73181908457764
BYON,0.04720847665761379,179,40.40697219082967,60.72319201253665,506.51973992503264
IOBT,0.04714049414895929,180,57.5539625725708,75.16778104665417,895.9182166502725
HOOD,0.0468080908857939,181,10.34924994729991,63.175271413714334,1640.2027903008022
JOBY,0.0467163611891606,182,60.094778050160016,74.60756481176293,1260.6350336249268
IMRX,0.04669812144850418,183,9.198818745558835,30.65326362242338,1088.840191372082
FTEK,0.046570420886737296,184,4.3650846963086565,47.967482038652875,1359.3123984980532
UCL,0.04649849164532352,185,44.92753068759877,71.05518300562217,928.8845274947272
SSD,0.04646894533080812,186,18.22805872359456,71.17160455705255,73.34815987995803
GTES,0.046468355184108016,187,7.511938734936787,54.107663113485785,280.6206959659531
GL,0.046071736515488466,188,15.270740379053658,82.81769418326579,227.3989862246859
WELL,0.04568049559025595,189,7.955513774945907,79.25732866778552,192.91977109486248
TCBX,0.045625098815526004,190,19.3755806116687,70.58188069378107,261.6998411508582
TAOX,0.04537948589111588,191,-12.61146220567378,48.730469873226035,1074.902646124204
SNPX,0.04537670899879606,192,-12.61146220567378,48.730469873226035,1074.902646124204
GOSS,0.04510900042015554,193,59.349594126296736,78.30189262772517,907.0333647345988
UAMY,0.04495339478015941,194,40.825680698693276,64.31095343845094,2022.054289015382
DVS,0.044950132706534675,195,7.6923071497073945,58.27338277574827,1892.4040732367719
CAR,0.044920623821180714,196,20.60337249469959,75.22244039701178,995.7906260846344
TT,0.04480925825481856,197,7.674723267223427,80.47627509510912,260.71416096543845
BLOK,0.044362218348550135,198,3.0992828556244976,51.64369558349221,364.54589557916546
CIB,0.044333542056118405,199,-3.983546670910542,45.85033512252183,173.84834330951594
LTL,0.044128344723705144,200,-5.132068520652197,43.33334392970786,198.9579336971675
GAMR,0.04394345307382166,201,3.348932972985096,77.28647884907673,277.5485681471987
LTM,0.04390560910652137,202,4.306102426875894,55.60858808293102,392.8901549620172
ARKA,0.04389518020212848,203,8.790166340111753,60.79800273267963,201.94619539268825
CCB,0.04385851570590689,204,0.3303393060298857,34.85853748369644,298.6601835549551
CNVS,0.04381634784421465,205,14.644346831382308,19.691123742894632,1556.614764438228
DIST,0.04379231572712052,206,115.38461538461537,50.0,1259.119656036681
DOUG,0.04334240455574062,207,31.034484884826885,73.04347988337805,659.927371296613
BLBX,0.04321655712025594,208,28.183367773822127,51.879085304695465,1188.8294343914044
ASTS,0.04318097128771034,209,13.610102017234466,69.5027588756326,1156.6981173692786
ENTG,0.04298180127638496,210,15.127088304303953,76.25451030311157,-9.563706463518525
ONC,0.04289522002675313,211,26.302301393695277,82.26118522487688,347.2417916612389
CSTM,0.04289291149524037,212,10.375940561281054,54.812840224434616,289.2319591393247
KC,0.04283084290341767,213,11.741208143829926,61.81229610323715,1504.0572366170502
LPLA,0.042826708453204805,214,4.187004868634918,56.09179401034986,295.8879400696246
BBAI,0.04259091403970953,215,-2.5036830228133224,43.09392304006767,1468.3335116320063
ATAI,0.04243852129262179,216,51.14154594957328,65.1162733962056,1140.612448062692
YYGH,0.04239375476907966,217,-23.61623970093337,39.53554993351895,768.8038919835808
TGS,0.042367443962070976,218,15.868728459019124,67.06392429952453,247.04296194562758
CINF,0.042157836615015105,219,2.3502551994590775,60.25871446555225,99.7959119734841
COMM,0.04212241455752282,220,0.7246427723635771,56.231007136468605,1110.5280468458477
CHTR,0.04207994576833359,221,-31.342189684206033,15.413184820369864,-192.91865865037352
MNPR,0.04200351611075152,222,20.262717292754694,54.40326447811221,1871.7072538805248
WLDN,0.041939192115037945,223,33.450648550424155,91.39073963042058,956.1992029526671
BE,0.04180597443982323,224,45.275919269077214,68.85144251307167,1080.938021562418
PRPO,0.04178638001480571,225,30.88767988401109,33.26959704087578,1176.275755567639
QS,0.04173879650329014,226,38.09523843313292,53.23943671431009,701.4350958629116
VIOT,0.04172052308191757,227,122.22221829763662,62.59542088930672,1187.5179696140458
OCG,0.04145440997305752,228,-16.803280514627684,29.738668692422294,1553.9108375240528
HSAI,0.04131462184407258,229,-7.0159492574027285,41.79343890483693,1246.8213974134671
KURE,0.041280882034338585,230,18.735224952719285,89.88094967779429,308.7112412510461
MATH,0.04126282795407109,231,8.437499278225001,43.55555913477615,1063.623707123167
IREN,0.04116855801650235,232,8.373371946343926,42.54777936723432,819.10902340002
BH,0.0411383396619421,233,5.793786553654533,55.91269446532879,390.87636043214064
ABAT,0.041093446177198276,234,45.061722081202866,59.5155705488858,722.331064636447
KRC,0.04098005458531218,235,11.687549288922002,71.40718921925486,61.0928556496466
NPO,0.04092371844566611,236,12.09083962053053,72.53206090409002,280.3197139704521
ORN,0.040794638604984404,237,3.6383675282190477,61.17215285475189,331.7278677765802
BELFB,0.04078276158386819,238,33.575598558748155,80.9826669400016,625.8054653344669
SMCI,0.04077512254848694,239,19.6286534912109,71.09260726104682,400.5926847116771
GRNQ,0.040758183535759204,240,21.65604476498497,51.155113511941494,786.1043935194141
CAKE,0.040682999498117794,241,0.8298762512447535,47.044336016777166,321.0857569821311
THM,0.04064414068204025,242,33.72092523595469,65.67163979935476,866.5550470489036
STX,0.04062535300732838,243,5.785346593773784,70.46413773768336,528.6540314776904
OPY,0.04062509363288202,244,14.4746917414729,83.55830592758095,257.3624263550569
ZLAB,0.040544138000254866,245,15.842141571188337,64.44311557373362,401.0175379974191
OGIG,0.040390602790680914,246,1.62897655255199,57.58249071237885,196.1451435039419
GDMN,0.0403854262012287,247,0.7931816844305132,55.63007236489696,278.96300781887027
SWAG,0.04038426246152857,248,5.555550036607185,54.20118269735523,325.16117496447634
PLTR,0.040241071917146584,249,14.612673928023115,70.9626025162628,1479.931812344803
FBL,0.0401579409426499,250,-10.863390646345612,31.36199485562419,348.0305808790217
GOGO,0.040129388151327904,251,10.76294203583218,58.71314324109624,841.1593674367946
HIMS,0.040060141303179926,252,20.902712743415588,65.27918417382315,976.255549688279
OWLT,0.040053097022171746,253,0.5952403929229187,35.000007450576604,769.5907009565975
CBNK,0.03998158055145392,254,-5.539018511845565,28.72596184155475,106.68423565884615
ATFV,0.03997013325166323,255,3.085524867788897,72.30406904771957,270.85435700806204
EVLV,0.03990741278490859,256,8.333340974954739,70.00000476837158,584.9125419951793
JBGS,0.039900365045944956,257,11.21387641394627,75.0943417954847,191.4625926361412
INKT,0.03985717695026861,258,126.04224062088483,54.38299357097089,1063.064920542097
CUK,0.039733805390081055,259,6.232850405025576,58.60465384484027,393.80888504057305
TATT,0.03971290610533986,260,12.049771430441483,75.82089263311079,455.5752521579505
ISSC,0.039674497003793094,261,8.429395292847753,59.388657017755,855.4354221912079
BLCO,0.0396540230916496,262,12.605683019187678,60.48950174512414,-61.075187292500175
TPC,0.03964656162872819,263,0.2778988275065133,47.32672571773028,797.1006630092273
ALAB,0.039645924753786,264,30.95554751158709,65.53341626728721,680.2173717493068
AGX,0.039525401237491556,265,8.014331690563571,72.17843378595776,807.7700233231856
J,0.03944545774140151,266,8.626851731579494,70.54039893224983,86.11674066054003
ATHE,0.039424805454689245,267,30.56234604805772,64.86486499883046,1285.2245853628056
ASPN,0.03939050995396852,268,31.756758280615443,65.27332052465593,-107.65143371571462
PARR,0.03936006428561817,269,23.897467324343655,50.670780292389196,775.127236367663
X,0.039333567448106344,270,26.67475160256631,51.29310439325539,329.8471531785712
CM,0.03930099189125029,271,2.3436340389688306,48.16983943647497,166.24103027078095
BKSY,0.03928853974693981,272,-7.434405696392157,40.63400905852865,947.2375524606339
PSIL,0.039217827422079306,273,18.84475545932051,65.51801360650809,334.5616236838813
SIMO,0.0392096571078417,274,3.006521473036479,57.666298528824846,400.2653233133685
FSS,0.039178143913673295,275,-1.4658876014235742,27.44980764363217,186.11955727028385
IDXX,0.03915509128280676,276,6.848263905287062,68.98932189494015,244.30886808604436
BETZ,0.039127632703551775,277,0.4631604646381429,39.7804888789742,192.17831372445846
VFF,0.03912267233732064,278,25.454542301903153,49.206350107401875,562.4831753928497
STXS,0.03905265383918276,279,16.03774391234113,63.15789737859974,162.8174547102553
GROY,0.03904962749738269,280,22.17194575017272,69.51216994690544,756.9274300984416
WTAI,0.03901255770075955,281,4.397393921786138,66.87501837813109,209.32822132332203
TPR,0.03888973048117387,282,22.309537082281732,77.51479084459129,753.3637093561567
DOMO,0.038866043744740016,283,14.96062390096205,59.6085388116541,858.3933483936231
ETSY,0.03884998810546921,284,20.2153098494708,64.89618165548659,148.99619825360912
PPIH,0.038846801549018116,285,3.8915581853484262,47.073173795265234,782.9405380794612
CCEC,0.03884423189111638,286,3.9349876360892893,52.941174408143254,304.40987515135294
ARTW,0.03884239331584816,287,38.69565753720444,69.52789747879021,774.803594946714
SAH,0.0388400959767514,288,-7.719252027258882,28.63984051342051,158.85079456793028
SBSW,0.03880815409599457,289,26.73130033827038,81.22603369026675,924.3029407274046
OSS,0.038793780738229075,290,42.81690816230382,63.98963632959743,890.5451340056841
SANA,0.03875959370587874,291,63.00365487819256,58.928563825937395,556.2165733797684
ONLN,0.03874333310450678,292,7.331488535572051,73.1166564115047,206.7139793007462
BKNG,0.03871596487987396,293,-3.428260131014871,44.10466749369484,209.4719930529815
SNES,0.03839714413920035,294,1.768166464690069,52.06217702489008,708.7808473474466
ASPI,0.03837158429648543,295,27.038046356734206,65.03184846470003,896.107432704032
AMSC,0.03835365380543555,296,18.506408202982268,70.77996534355796,756.9927648920027
CTEV,0.03834563396200673,297,-14.358518477444726,17.31326924848257,1094.106746581519
EYE,0.03832239231739647,298,6.692737908997157,41.2935238404318,884.462096396651
MNYWW,0.038271752865352476,299,82.97873588372565,66.96428743675739,870.8153332830399
HUBB,0.03815762422756252,300,4.632595367524189,55.67483491873754,86.52489731056461
IONQ,0.03808376648741107,301,-5.678385785641169,38.00666853551082,1062.852436891004
ULCC,0.038079832206335665,302,25.068865529561148,65.86824569147913,41.747685428844186
WDC,0.03805431997831495,303,10.345364522958675,74.20924709705602,451.77595893316027
STN,0.03801076148299383,304,-0.09201184563885728,42.84209055383072,239.30013648897867
LDWY,0.03799097488312992,305,-0.596425617435365,50.0,212.30888140377027
SYM,0.03788219188448732,306,30.5276732977269,57.97752500769368,727.389515620945
QD,0.037816197480547174,307,10.828022382492485,57.142860386646745,342.13867900381103
JBL,0.03769812234381264,308,5.630444032848176,60.1468769215672,576.8255532135901
SLDB,0.03761727958916208,309,45.17454492403406,78.59778909440003,629.4987723797685
RFIL,0.03759407322534346,310,19.165383124666093,54.059404276502086,723.9007899103217
FLEX,0.03754682605056986,311,3.766027918816637,50.51902680288267,386.7063099178926
DGXX,0.03754634827389172,312,9.252668888173538,58.823528861779614,862.7504998195617
LTBR,0.03748938985666225,313,2.0942388583983234,57.846154779137265,1084.530324684407
RBLX,0.037405266076791115,314,12.480993596675063,67.66758233303088,997.1124463865341
FIVE,0.037387407458205645,315,6.2738309542897,68.67091273245654,584.9263353090254
MBOT,0.037362651310819665,316,6.349209803242228,56.1643866934327,627.1319410763322
GEV,0.0373361112650492,317,19.563442071220404,75.68654822704605,985.3676100910484
VNAM,0.03733055224429421,318,13.639737494805566,61.57847585469474,231.9037893839346
RMD,0.03724841799960253,319,7.635663646136144,79.22495638152024,167.91808730881323
RSI,0.037178135298354634,320,4.899332312752456,51.361861928723044,266.3031084433396
FIX,0.037115636227060836,321,28.246387559168678,85.06133659467436,658.8181340444454
AEHR,0.03698814443708338,322,45.243621371981085,67.81310979687109,567.5015312917213
CPSH,0.036964339631811144,323,-3.610104885239755,64.70588400289691,562.0063307294663
ENVX,0.03693748282299792,324,37.911025323465296,54.65517346272176,453.8492967554103
UUUU,0.03693656775930955,325,64.69565681789233,86.3295945365526,702.1952008198119
NNE,0.03683824120187371,326,2.783412692821103,51.69281567258234,527.6072052899395
LITE,0.03681056917208915,327,15.16937320501352,81.94631516828832,637.3480420840161
GCL,0.036805023056104454,328,22.356503345855472,75.49021326547282,-27.665791226302723
VHC,0.036664050486634674,329,49.7695799877824,56.44371898127672,971.2379735657244
NRSN,0.03662513541420623,330,-2.116400114062477,34.293192287654065,727.0619243104729
GPRE,0.0366123505867391,331,42.45439226710914,77.95917692109322,307.2723247226999
ACMR,0.03660767748141059,332,22.31660529643472,68.22694030028414,599.0653076413234
SATX,0.03659854137039518,333,2.06896347608356,68.18177877383648,1325.2564869647179
ASM,0.03644789058313013,334,-4.999995364083061,39.34426827530121,1119.1280188053884
ELTX,0.036421190235537096,335,30.829024040931923,82.43728394918254,755.8025715856113
EXP,0.03641585324360601,336,12.602048955413533,56.97554442523597,-58.59386119009229
EIS,0.03639209839719744,337,0.3372678162811809,37.449372235019375,247.76519764425595
CMCSA,0.03635125776296638,338,-8.013440475489366,30.598048718891476,-94.93777807155348
MYRG,0.036294474875431165,339,9.203635838586328,66.32291812686498,429.9688820392974
METC,0.03628645118460357,340,58.06697043442767,73.8898824958944,819.7918053096417
ROKU,0.03624175010671633,341,2.833084402163263,54.42366053589361,240.4781392404483
METU,0.03624008456468378,342,-10.785827631439941,31.83941666156143,327.2998165903913
VNM,0.036224318633535646,343,15.63636086203834,63.25458220433909,273.8941253348359
IPX,0.03619881851204975,344,28.85714334154886,85.28733585987442,818.216398071514
CVNA,0.036174482689359855,345,-0.1365121874237253,37.38542700653469,552.5521139849697
OPRX,0.03612947098528208,346,-4.518515975387008,45.05327512387606,615.8580823469882
VVPR,0.036108464838242565,347,-0.7371058610079494,41.84396952056349,1328.363334286528
CPS,0.03609411119374026,348,15.069766377293787,57.96661011189972,585.8227751512505
IE,0.03609010914604303,349,22.381485721591858,66.89038546796405,385.1422506165331
