symbol,company_name,ipo_date,filing_date,price_range,shares_offered,exchange,type,source,form_type,cik,accession_number,file_description,business_address,sic_code,fiscal_year_end
N/A,SOCIETY PASS INCORPORATED.  (SOPA)  (CIK 0001817511),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001817511,,REGISTRATION STATEMENT,N/A,,
N/A,"NextTrip, Inc.  (NTRP)  (CIK 0000788611)",2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0000788611,,S-1/A,N/A,,
N/A,EvoAir Holdings Inc.  (EVOH)  (CIK 0001700844),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001700844,,S-1/A,N/A,,
N/A,GSR IV Acquisition Corp.  (CIK 0002072404),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002072404,,REGISTRATION STATEMENT,N/A,,
N/A,Nomadar Corp.  (CIK 0001994214),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001994214,,S-1/A,N/A,,
N/A,Synera Studio Inc  (CIK 0002076167),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002076167,,FORM S-1,N/A,,
N/A,"Nukkleus Inc.  (NUKK, NUKKW)  (CIK 0001787518)",2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001787518,,AMENDMENT NO. 4 TO FORM S-1,N/A,,
N/A,"ADAPTIN BIO, INC.  (CIK 0001938571)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001938571,,AMENDMENT NO. 2 TO FORM S-1,N/A,,
N/A,"Propanc Biopharma, Inc.  (PPCB)  (CIK 0001517681)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001517681,,S-1/A,N/A,,
N/A,"Fold Holdings, Inc.  (FLD, FLDDW)  (CIK 0001889123)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001889123,,REGISTRATION STATEMENT,N/A,,
N/A,"Katapult Holdings, Inc.  (KPLT, KPLTW)  (CIK 0001785424)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001785424,,FORM S-1,N/A,,
N/A,"Liminatus Pharma, Inc.  (LIMN, LIMNW)  (CIK 0001971387)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001971387,,S-1/A,N/A,,
N/A,Radiant Strategies Corp  (CIK 0002056016),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002056016,,S-1/A,N/A,,
N/A,"Figma, Inc.  (FIG)  (CIK 0001579878)",2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001579878,,S-1/A,N/A,,
N/A,Firefly Aerospace Inc.  (FLY)  (CIK 0001860160),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001860160,,S-1/A,N/A,,
N/A,Chenghe Acquisition III Co.  (CHEC)  (CIK 0002047177),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002047177,,REGISTRATION STATEMENT,N/A,,
N/A,OFF THE HOOK YS INC.  (CIK 0002067767),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002067767,,S-1/A,N/A,,
N/A,SAFE & GREEN HOLDINGS CORP.  (SGBX)  (CIK 0001023994),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001023994,,REGISTRATION STATEMENT,N/A,,
N/A,Somitos Corp.  (CIK 0002074643),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002074643,,AMENDMENT TO FORM S-1,N/A,,
N/A,STARRY SEA ACQUISITION CORP  (SSEA)  (CIK 0002059165),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002059165,,S-1/A,N/A,,
N/A,"Nova Lifestyle, Inc.  (NVFY)  (CIK 0001473334)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001473334,,S-1/A,N/A,,
N/A,Caedryn Acquisition Corp I  (CIK 0002072033),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002072033,,S-1,N/A,,
N/A,Essence Array Inc  (CIK 0002064765),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002064765,,FORM S-1/A,N/A,,
N/A,McKinley Acquisition Corp  (MKLY)  (CIK 0002067592),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002067592,,REGISTRATION STATEMENT,N/A,,
N/A,"HeartCore Enterprises, Inc.  (HTCR)  (CIK 0001892322)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001892322,,S-1,N/A,,
N/A,"Seneca Bancorp, Inc.  (SNNF)  (CIK 0002072421)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002072421,,S-1/A,N/A,,
N/A,"Tivic Health Systems, Inc.  (TIVC)  (CIK 0001787740)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001787740,,AMENDMENT #1 TO FORM S-1,N/A,,
N/A,BM Acquisition Corp.  (BMOK)  (CIK 0002071607),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002071607,,S-1/A,N/A,,
N/A,"Cingulate Inc.  (CING, CINGW)  (CIK 0001862150)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001862150,,S-1/A,N/A,,
N/A,Aptevo Therapeutics Inc.  (APVO)  (CIK 0001671584),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001671584,,S-1,N/A,,
N/A,"ACTUATE THERAPEUTICS, INC.  (ACTU)  (CIK 0001652935)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001652935,,REGISTRATION STATEMENT,N/A,,
N/A,"zSpace, Inc.  (ZSPC)  (CIK 0001637147)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001637147,,S-1,N/A,,
N/A,ENDRA Life Sciences Inc.  (NDRA)  (CIK 0001681682),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001681682,,FORM S-1/A,N/A,,
N/A,"SHOULDER INNOVATIONS, INC.  (SI)  (CIK 0001699350)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001699350,,S-1/A,N/A,,
N/A,NUSATRIP Inc  (NUTR)  (CIK 0002006468),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002006468,,S-1/A,N/A,,
N/A,"Wellgistics Health, Inc.  (WGRX)  (CIK 0002030763)",2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002030763,,S-1,N/A,,
N/A,"Cyclacel Pharmaceuticals, Inc.  (CYCC, CYCCP)  (CIK 0001130166)",2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001130166,,S-1,N/A,,
N/A,Venus Concept Inc.  (VERO)  (CIK 0001409269),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001409269,,S-1/A,N/A,,
N/A,Highview Merger Corp.  (CIK 0002070602),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002070602,,FORM S-1,N/A,,
N/A,"Mobiquity Technologies, Inc.  (MOBQ, MOBQW)  (CIK 0001084267)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001084267,,S-1,N/A,,
N/A,Advanced Biomed Inc.  (ADVB)  (CIK 0001941029),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001941029,,REGISTRATION STATEMENT,N/A,,
N/A,Westin Acquisition Corp  (CIK 0002076192),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002076192,,REGISTRATION STATEMENT,N/A,,
N/A,"WhiteFiber, Inc.  (CIK 0002042022)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002042022,,AMENDMENT NO. 1 TO FORM S-1,N/A,,
N/A,"Aether Holdings, Inc.  (ATHR)  (CIK 0002026353)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002026353,,S-1/A,N/A,,
N/A,"VEEA INC.  (VEEA, VEEAW)  (CIK 0001840317)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001840317,,REGISTRATION STATEMENT,N/A,,
N/A,"GIVBUX, INC.  (GBUX)  (CIK 0001169138)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001169138,,S-1/A,N/A,,
N/A,Viewbix Inc.  (VBIX)  (CIK 0000797542),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0000797542,,S-1,N/A,,
N/A,D. Boral ARC Acquisition I Corp.  (CIK 0002065779),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002065779,,S-1/A,N/A,,
N/A,"Global Crossing Airlines Group Inc.  (JETBF, JETMF)  (CIK 0001846084)",2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001846084,,S-1/A,N/A,,
N/A,BIOVIE INC.  (BIVI)  (CIK 0001580149),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001580149,,FORM S-1 AMENDMENT NO. 2,N/A,,
N/A,21Shares Dogecoin ETF  (CIK 0002064314),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002064314,,AMENDMENT NO. 2 TO FORM S-1,N/A,,
N/A,NIQ Global Intelligence plc  (NIQ)  (CIK 0002054696),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002054696,,S-1/A,N/A,,
N/A,21Shares Ondo Trust  (CIK 0002061627),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002061627,,REGISTRATION STATEMENT,N/A,,
N/A,"Lyra Therapeutics, Inc.  (LYRA)  (CIK 0001327273)",2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001327273,,S-1,N/A,,
N/A,"AIM ImmunoTech Inc.  (AIM, AIMI)  (CIK 0000946644)",2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0000946644,,S-1/A,N/A,,
N/A,Invest Green Acquisition Corp  (CIK 0002075068),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002075068,,REGISTRATION STATEMENT,N/A,,
N/A,"CSLM Digital Asset Acquisition Corp III, Ltd  (KOYN)  (CIK 0002068454)",2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002068454,,S-1/A,N/A,,
N/A,LIBERTY STAR URANIUM & METALS CORP.  (LBSR)  (CIK 0001172178),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001172178,,S-1/A,N/A,,
N/A,"McGraw Hill, Inc.  (MH)  (CIK 0001951070)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001951070,,S-1/A,N/A,,
N/A,"CERO THERAPEUTICS HOLDINGS, INC.  (CERO, CEROW)  (CIK 0001870404)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001870404,,REGISTRATION STATEMENT,N/A,,
N/A,Collab Z Inc.  (CIK 0002050338),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002050338,,REGISTRATION STATEMENT,N/A,,
N/A,"Ambiq Micro, Inc.  (AMBQ)  (CIK 0001500412)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001500412,,S-1/A,N/A,,
N/A,SUN  (CIK 0002070845),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002070845,,AMENDMENT NO 2,N/A,,
N/A,"Figma, Inc.  (CIK 0001579878)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001579878,,S-1/A,N/A,,
N/A,"NEW ERA HELIUM INC.  (NEHC, NEHCW)  (CIK 0002028336)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002028336,,S-1,N/A,,
N/A,Hillhouse Frontier Holdings Inc.  (CIK 0002065707),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002065707,,FORM S-1,N/A,,
N/A,"UPEXI, INC.  (UPXI)  (CIK 0001775194)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001775194,,FORM S-1,N/A,,
N/A,"DarkPulse, Inc.  (DPLS)  (CIK 0000866439)",2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0000866439,,REGISTRATION STATEMENT,N/A,,
N/A,Karman Holdings Inc.  (KRMN)  (CIK 0002040127),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002040127,,S-1,N/A,,
N/A,Drugs Made In America Acquisition II Corp.  (CIK 0002040475),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002040475,,REGISTRATION STATEMENT,N/A,,
N/A,"TEN Holdings, Inc.  (XHLD)  (CIK 0002030954)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002030954,,S-1,N/A,,
N/A,"MIAMI INTERNATIONAL HOLDINGS, INC.  (CIK 0001438472)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001438472,,S-1,N/A,,
N/A,"Cantor Equity Partners IV, Inc.  (CIK 0002034267)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002034267,,REGISTRATION STATEMENT,N/A,,
N/A,Curanex Pharmaceuticals Inc  (CIK 0002025942),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0002025942,,S-1/A,N/A,,
N/A,SCIENTIFIC INDUSTRIES INC  (SCND)  (CIK 0000087802),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0000087802,,S-1/A,N/A,,
N/A,"ZyVersa Therapeutics, Inc.  (ZVSA)  (CIK 0001859007)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001859007,,S-1/A,N/A,,
N/A,"TruGolf Holdings, Inc.  (TRUG)  (CIK 0001857086)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1,0001857086,,S-1/A,N/A,,
N/A,"Tri-County Financial Group, Inc.  (TYFG)  (CIK 0001725262)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001725262,,S-1/A,N/A,,
N/A,Thoughtful Media Group Inc.  (TMGX)  (CIK 0001991879),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001991879,,S-1/A,N/A,,
N/A,Accelerant Holdings  (ARX)  (CIK 0001997350),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001997350,,S-1/A,N/A,,
N/A,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001976870,,REGISTRATION STATEMENT,N/A,,
N/A,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002038564,,REGISTRATION STATEMENT,N/A,,
N/A,Timber Road Acquisition Corp  (TMRD)  (CIK 0002059729),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002059729,,REGISTRATION STATEMENT,N/A,,
N/A,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001997389,,S-1/A,N/A,,
N/A,Yellowstone Group Ltd.  (CIK 0002071489),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002071489,,S-1/A,N/A,,
N/A,"Nuburu, Inc.  (BURU, BURUW)  (CIK 0001814215)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001814215,,S-1/A,N/A,,
N/A,TECOGEN INC.  (TGEN)  (CIK 0001537435),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001537435,,S-1/A,N/A,,
N/A,Crown Reserve Acquisition Corp. I  (CRAC)  (CIK 0002070887),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002070887,,REGISTRATION STATEMENT,N/A,,
N/A,MSM FRONTIER CAPITAL ACQUISITION CORP.  (MSMU)  (CIK 0002061918),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002061918,,REGISTRATION STATEMENT,N/A,,
N/A,reAlpha Tech Corp.  (AIRE)  (CIK 0001859199),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001859199,,AMENDMENT NO. 2 TO FORM S-1,N/A,,
N/A,Gameverse Interactive Corp  (GVSE)  (CIK 0002017541),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002017541,,S-1/A,N/A,,
N/A,"Bally's Chicago, Inc.  (CIK 0001935799)",2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001935799,,S-1/A,N/A,,
N/A,Arrive AI Inc.  (ARAI)  (CIK 0001818274),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001818274,,S-1/A,N/A,,
N/A,"CARLSMED, INC.  (CARL)  (CIK 0001794546)",2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001794546,,S-1/A,N/A,,
N/A,Harvard Ave Acquistion Corp  (CIK 0002042460),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002042460,,REGISTRATION STATEMENT,N/A,,
N/A,Functional Brands Inc.  (CIK 0001837254),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001837254,,AMENDMENT NO. 8 TO FORM S-1,N/A,,
N/A,Solarius Capital Acquisition Corp.  (SOCA)  (CIK 0002065948),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002065948,,FORM S-1/A2,N/A,,
N/A,"CITIUS ONCOLOGY, INC.  (CTOR)  (CIK 0001851484)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001851484,,AMENDMENT NO. 1 TO FORM S-1,N/A,,
N/A,Papa Medical Inc.  (CIK 0002024283),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002024283,,REGISTRATION STATEMENT,N/A,,
N/A,AParadise Acquisition Corp.  (APAD)  (CIK 0001956439),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001956439,,PROSPECTUS,N/A,,
N/A,Can-Fite BioPharma Ltd.  (CANF)  (CIK 0001536196),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001536196,,PROSPECTUS,N/A,,
N/A,Linkhome Holdings Inc.  (LHAI)  (CIK 0002017758),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002017758,,PROSPECTUS,N/A,,
N/A,iSpecimen Inc.  (ISPC)  (CIK 0001558569),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001558569,,PROSPECTUS,N/A,,
N/A,"DEFSEC Technologies Inc.  (DFSC, DFSCW)  (CIK 0001889823)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001889823,,FORM 424B4,N/A,,
N/A,ORIENTAL RISE HOLDINGS Ltd  (ORIS)  (CIK 0001964664),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001964664,,PROSPECTUS,N/A,,
N/A,Cre8 Enterprise Ltd  (CRE)  (CIK 0002003977),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002003977,,PROSPECTUS,N/A,,
N/A,RYVYL Inc.  (RVYL)  (CIK 0001419275),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001419275,,FORM 424B1,N/A,,
N/A,"Aura Minerals Inc.  (AUGO, ORAAF)  (CIK 0001468642)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001468642,,PROSPECTUS,N/A,,
N/A,"Sound Point Meridian Capital, Inc.  (SPMA, SPMC)  (CIK 0001930147)",2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001930147,,424B1,N/A,,
N/A,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000055373,,424B1,N/A,,
N/A,Founder Group Ltd  (FGL)  (CIK 0001989930),2025-05-27,2025-05-27,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001989930,,PROSPECTUS,N/A,,
N/A,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000018672,,424B1,N/A,,
N/A,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000084557,,424B1,N/A,,
N/A,ODYSSEY MARINE EXPLORATION INC  (OMEX)  (CIK 0000798528),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000798528,,424B1,N/A,,
N/A,Titan America SA  (TTAM)  (CIK 0002035304),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0002035304,,424B1,N/A,,
N/A,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000071675,,424B1,N/A,,
N/A,BBB FOODS INC  (TBBB)  (CIK 0001978954),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001978954,,424B1,N/A,,
N/A,MAINZ BIOMED N.V.  (MYNZ)  (CIK 0001874252),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001874252,,REGISTRATION STATEMENT,N/A,,
N/A,Transten Global Group Ltd  (CIK 0002018836),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002018836,,REGISTRATION STATEMENT,N/A,,
N/A,"REZOLVE AI PLC  (RZLV, RZLVW)  (CIK 0001920294)",2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001920294,,F-1,N/A,,
N/A,Charming Medical Ltd  (MCTA)  (CIK 0002035992),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002035992,,REGISTRATION STATEMENT,N/A,,
N/A,TechCreate Group Ltd.  (CIK 0002047190),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047190,,F-1,N/A,,
N/A,Magnitude International Ltd  (MAGH)  (CIK 0002046117),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046117,,F-1/A,N/A,,
N/A,DarkIris Inc.  (DKI)  (CIK 0002058584),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002058584,,F-1/A,N/A,,
N/A,Agencia Comercial Spirits Ltd.  (AGCC)  (CIK 0002060016),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060016,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
N/A,Neo-Concept International Group Holdings Ltd  (NCI)  (CIK 0001916331),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001916331,,REGISTRATION STATEMENT,N/A,,
N/A,Nasus Pharma Ltd  (NSRX)  (CIK 0002029039),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002029039,,F-1/A,N/A,,
N/A,Zi Yun Dong Fang Ltd  (YLY)  (CIK 0002053115),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002053115,,F-1/A,N/A,,
N/A,Zerolimit Technology Holding Co. Ltd.  (ZDAN)  (CIK 0001992092),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001992092,,AMENDMENT NO. 1,N/A,,
N/A,Diginex Ltd  (DGNX)  (CIK 0002010499),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002010499,,F-1,N/A,,
N/A,Currenc Group Inc.  (CURR)  (CIK 0001862935),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001862935,,F-1/A,N/A,,
